"","tinh","huyen","year","W_mean_WI","non_w_mean_WI","n"
"1029",30,296,2016,4.04591050282246,4.04178925103643,5
"1030",30,296,2018,NA,3.47312198279469,5
"1031",30,297,2010,2.87122588758407,2.88361551962958,5
"1032",30,297,2012,3.41226020912301,3.41817900457285,5
"1033",30,297,2014,3.48753901733612,3.50456002054463,5
"1034",30,297,2016,3.68073611558205,3.67348706308715,5
"1035",30,297,2018,NA,3.42857598716012,5
"1036",30,298,2010,3.28505214839239,3.2793807967918,5
"1037",30,298,2012,3.31747205994163,3.32179401537182,5
"1038",30,298,2014,3.60253840937261,3.60035243595579,5
"1039",30,298,2016,3.39367788649135,3.38699909195169,5
"1040",30,298,2018,NA,2.78236059956432,5
"1041",30,299,2010,2.98109434429587,2.99078451225267,5
"1042",30,299,2012,3.40513132143098,3.42306921312775,5
"1043",30,299,2014,3.71642246176762,3.69521806462152,5
"1044",30,299,2016,3.51344236501515,3.50833541731336,5
"1045",30,299,2018,NA,3.35377949306226,5
"1046",30,300,2010,3.14635824810014,3.14493082829441,5
"1047",30,300,2012,3.52716439734319,3.52310187281689,5
"1048",30,300,2014,3.60482142965482,3.64194763038814,5
"1049",30,300,2016,3.92353268432626,3.95798917783304,5
"1050",30,300,2018,NA,3.46501372042761,5
"1051",31,303,2010,3.3202255571701,3.31665052942402,5
"1052",31,303,2012,3.77548176221566,3.73083081992276,5
"1053",31,303,2014,3.76630735861482,3.76185508467693,5
"1054",31,303,2016,3.7040743956458,3.70785020953712,5
"1055",31,303,2018,NA,3.25531034420661,5
"1056",31,304,2010,3.95946826227927,3.96262289706637,5
"1057",31,304,2012,4.00641332587469,3.98840086972062,5
"1058",31,304,2014,3.91959509758621,3.90371459874261,5
"1059",31,304,2016,4.02058921641783,4.01533244483151,5
"1060",31,304,2018,NA,3.52272699491409,5
"1061",31,305,2010,3.06593737270443,3.09686269675659,5
"1062",31,305,2012,3.99149972978251,3.97615490443917,5
"1063",31,305,2014,4.05137904721718,4.04656519605921,5
"1064",31,305,2016,3.82133759380971,3.76998780878104,5
"1065",31,305,2018,NA,3.43353935523671,5
"1066",31,306,2010,3.47206523365593,3.47887756665514,5
"1067",31,306,2012,3.87865640231776,3.86879494954545,5
"1068",31,306,2014,3.99799948384599,4.00383422541878,5
"1069",31,306,2016,3.92355711098958,3.92459556806458,5
"1070",31,306,2018,NA,3.36570054583798,5
"1071",31,307,2010,3.54192753826093,3.54653782012134,5
"1072",31,307,2012,3.66450123241455,3.61595486037635,5
"1073",31,307,2014,3.91635108440192,3.89268846158919,5
"1074",31,307,2016,3.92641508781079,3.94446213639637,5
"1075",31,307,2018,NA,3.36037214905611,5
"1076",31,308,2010,3.35707833046799,3.35945939719559,5
"1077",31,308,2012,3.55000063775077,3.47236240527283,5
"1078",31,308,2014,3.60826316599524,3.61137935966192,5
"1079",31,308,2016,3.70065035297588,3.70561113574891,5
"1080",31,308,2018,NA,3.18930893268228,5
"1081",31,309,2010,3.01478594695022,3.01478594695022,5
"1082",31,309,2012,3.39663618874989,3.39663618874989,5
"1083",31,309,2014,3.59549064539037,3.59549064539037,5
"1084",31,309,2016,3.83771402419174,3.83771402419174,5
"1085",31,309,2018,NA,3.27739131640106,5
"1086",31,311,2010,2.80470650069132,2.80576910549308,5
"1087",31,311,2012,3.37779432719461,3.35866324161379,5
"1088",31,311,2014,3.62300928236885,3.60634383183692,5
"1089",31,311,2016,3.81046231527624,3.81533134755546,5
"1090",31,311,2018,NA,3.42981155742261,5
"1091",31,312,2010,2.63226211996667,2.64580413065116,5
"1092",31,312,2012,3.40905049070605,3.44447193004953,5
"1093",31,312,2014,3.6314125407536,3.63412221262944,5
"1094",31,312,2016,3.52389979814808,3.53951320422998,5
"1095",31,312,2018,NA,3.59328566501853,5
"1096",31,313,2010,3.11850854855797,3.12072029854684,5
"1097",31,313,2012,3.58728911684573,3.58825210304078,5
"1098",31,313,2014,3.62701952629432,3.64620372079135,5
"1099",31,313,2016,3.78894553740289,3.79748199466803,5
"1100",31,313,2018,NA,3.41647152001539,5
"1101",31,314,2010,3.16330026880314,3.15213671390894,5
"1102",31,314,2012,3.47804481268852,3.4448724881104,5
"1103",31,314,2014,3.63959142663884,3.63316500140074,5
"1104",31,314,2016,3.64248857163854,3.65810895701234,5
"1105",31,314,2018,NA,3.36780851841261,5
"1106",31,315,2010,2.79804781748699,2.80058492802417,5
"1107",31,315,2012,3.54473567773945,3.51655021623288,5
"1108",31,315,2014,3.62808448655045,3.61718927719286,5
"1109",31,315,2016,3.8383083072212,3.84298014804984,5
"1110",31,315,2018,NA,3.51158056622602,5
"1111",31,316,2010,3.00081263523737,3.00251067552382,5
"1112",31,316,2012,3.16394847363936,3.15447237651596,5
"1113",31,316,2014,3.4635014060638,3.46780651405096,5
"1114",31,316,2016,3.56808407281188,3.59097578839955,5
"1115",31,316,2018,NA,3.50565728902604,5
"1116",31,317,2010,3.64513487344701,3.66381160834349,5
"1117",31,317,2012,3.6149943344333,3.65313353718931,5
"1118",31,317,2014,3.88879555343831,3.93001383402685,5
"1119",31,317,2016,3.78435166698802,3.79051429871782,5
"1120",31,317,2018,NA,3.70087714890812,5
"1121",33,323,2010,3.07958906536992,3.11129444356008,5
"1122",33,323,2012,3.67082894233727,3.68011000037451,5
"1123",33,323,2014,3.47822481686159,3.49786638788912,5
"1124",33,323,2016,3.73143815136525,3.70559315636182,5
"1125",33,323,2018,NA,3.43595448631115,5
"1126",33,325,2010,2.80338855399131,2.82912866034798,5
"1127",33,325,2012,3.74535111479399,3.74539424071236,5
"1128",33,325,2014,3.72086893862691,3.72305378897466,5
"1129",33,325,2016,4.04847700877767,4.04264351154029,5
"1130",33,325,2018,NA,3.70487842641397,5
"1131",33,326,2010,2.87289640668612,2.87506430668548,5
"1132",33,326,2012,3.72390431013798,3.7240246251992,5
"1133",33,326,2014,4.04630367883583,4.03296294418434,5
"1134",33,326,2016,3.83146575551181,3.84233773840743,5
"1135",33,326,2018,NA,3.50055612666837,5
"1136",33,327,2010,3.05838630174837,3.05266979914673,5
"1137",33,327,2012,3.33992309158622,3.35756845759632,5
"1138",33,327,2014,3.28864446390196,3.29828092424261,5
"1139",33,327,2016,3.53543429744664,3.53709008575575,5
"1140",33,327,2018,NA,3.46084161975124,5
"1141",33,328,2010,3.79518105807215,3.78960809165195,5
"1142",33,328,2012,3.85941216060435,3.86177770345659,5
"1143",33,328,2014,4.11382863438196,4.11723929060484,5
"1144",33,328,2016,4.2203059764052,4.22429637086606,5
"1145",33,328,2018,NA,3.67785983082007,5
"1146",33,329,2010,3.20469418991999,3.20704498623164,5
"1147",33,329,2012,3.53345264690771,3.53607463486971,5
"1148",33,329,2014,3.54980821720733,3.52644863191525,5
"1149",33,329,2016,3.605990603053,3.62769004069663,5
"1150",33,329,2018,NA,3.34943598882307,5
"1151",33,330,2010,3.17568753531438,3.19123802136852,5
"1152",33,330,2012,3.76827570101785,3.76005208961585,5
"1153",33,330,2014,3.96556505037444,3.97675886969759,5
"1154",33,330,2016,4.07553874431033,4.07104645023061,5
"1155",33,330,2018,NA,3.61694890700653,5
"1156",33,331,2010,3.10054654914102,3.11589655335222,5
"1157",33,331,2012,3.17937418261367,3.17234145240065,5
"1158",33,331,2014,3.57383494224946,3.5712941677746,5
"1159",33,331,2016,3.65800498090887,3.65034217676602,5
"1160",33,331,2018,NA,3.3122250710884,5
"1161",33,332,2010,3.13515343835657,3.13296551082626,5
"1162",33,332,2012,3.62838848630804,3.63411972871607,5
"1163",33,332,2014,3.44452159961417,3.44909834640626,5
"1164",33,332,2016,3.49832773346456,3.40677941477158,5
"1165",33,332,2018,NA,3.28429538529071,5
"1166",33,333,2010,2.36434150135965,2.35812313882006,5
"1167",33,333,2012,3.16637571930603,3.17044560370204,5
"1168",33,333,2014,3.62137572163637,3.62186754640164,5
"1169",33,333,2016,3.65789176550568,3.65786312599154,5
"1170",33,333,2018,NA,3.30044128182961,5
"1171",34,336,2010,3.14962943147433,3.14952453367692,5
"1172",34,336,2012,3.5952578375641,3.55125781352944,5
"1173",34,336,2014,3.8360842806348,3.80709436008122,5
"1174",34,336,2016,3.8025137252644,3.74005507952844,5
"1175",34,336,2018,NA,3.68930820754169,5
"1176",34,338,2010,2.99294300698506,2.9879508494754,5
"1177",34,338,2012,3.00020349809656,3.01172257430237,5
"1178",34,338,2014,3.50985837108834,3.43472508162193,5
"1179",34,338,2016,3.56610226843165,3.61009890959487,5
"1180",34,338,2018,NA,3.2915850286946,5
"1181",34,339,2010,2.71330375852216,2.71617131883623,5
"1182",34,339,2012,2.89742868924014,2.83361865627124,5
"1183",34,339,2014,3.12004498967564,3.17253958069159,5
"1184",34,339,2016,3.42734667225648,3.48467983194739,5
"1185",34,339,2018,NA,3.18025590999269,5
"1186",34,340,2010,2.66771286330722,2.67314312329097,5
"1187",34,340,2012,3.43267864847823,3.41030710318236,5
"1188",34,340,2014,3.66690356700727,3.6716607237251,5
"1189",34,340,2016,3.63570052150314,3.61762945544593,5
"1190",34,340,2018,NA,3.41230341321786,5
"1191",34,341,2010,2.51203853328045,2.51541233589669,5
"1192",34,341,2012,3.30350950547911,3.30397600123087,5
"1193",34,341,2014,3.27762471067131,3.20812596825371,5
"1194",34,341,2016,3.30359594268741,3.47971908848628,5
"1195",34,341,2018,NA,3.3817103101792,5
"1196",34,342,2010,2.58117646279522,2.57035034064487,5
"1197",34,342,2012,3.14236575975471,3.12832330772011,5
"1198",34,342,2014,3.3625210109488,3.37271649060092,5
"1199",34,342,2016,3.46011436081432,3.45483583444147,5
"1200",34,342,2018,NA,3.36759912404962,5
"1201",34,343,2010,3.00291029909035,3.00041807211942,5
"1202",34,343,2012,3.2091942613942,3.19117238656951,5
"1203",34,343,2014,3.45173675576147,3.43147430898406,5
"1204",34,343,2016,3.73775400851879,3.72628848084096,5
"1205",34,343,2018,NA,3.34360121646072,5
"1206",34,344,2010,2.70060566457632,2.70680702907373,5
"1207",34,344,2012,2.89009000244,2.88686674851896,5
"1208",34,344,2014,3.64006124306036,3.6169483608237,5
"1209",34,344,2016,3.76022322706819,3.75230111597815,5
"1210",34,344,2018,NA,3.36914656866138,5
"1211",35,347,2010,3.3879772862869,3.37949086681867,5
"1212",35,347,2012,3.94987352255225,3.89697290517661,5
"1213",35,347,2014,3.74814625647598,3.75086008590054,5
"1214",35,347,2016,3.90704138298986,3.88576863711778,5
"1215",35,347,2018,NA,3.34145290980404,5
"1216",35,349,2010,2.66739397645079,2.66192219278958,5
"1217",35,349,2012,3.35054155264329,3.34486902827942,5
"1218",35,349,2014,3.34529899880131,3.35341566505699,5
"1219",35,349,2016,3.6563013700526,3.67266113133401,5
"1220",35,349,2018,NA,3.22947455114924,5
"1221",35,350,2010,2.97191884728003,2.957040505155,5
"1222",35,350,2012,3.1290572645585,3.15709496168234,5
"1223",35,350,2014,3.70452665525478,3.70045751974898,5
"1224",35,350,2016,3.53262190554072,3.53627976493009,5
"1225",35,350,2018,NA,3.48902877221157,5
"1226",35,351,2010,3.08014746018957,3.07981455267596,5
"1227",35,351,2012,3.30269807860926,3.31279843390379,5
"1228",35,351,2014,3.22289202796772,3.22193720739228,5
"1229",35,351,2016,3.38911670873479,3.38720449022338,5
"1230",35,351,2018,NA,3.2502424626135,5
"1231",35,352,2010,2.60865152042111,2.60937775685774,5
"1232",35,352,2012,3.48596942648973,3.48301302957971,5
"1233",35,352,2014,3.52527602741918,3.54327368723429,5
"1234",35,352,2016,3.64953966372189,3.66659487831928,5
"1235",35,352,2018,NA,3.22736248117856,5
"1236",35,353,2010,2.88937603239411,2.8886501670884,5
"1237",35,353,2012,3.40772106290861,3.42073253506977,5
"1238",35,353,2014,3.53840785613093,3.53284246657182,5
"1239",35,353,2016,3.25124027286095,3.22557530222992,5
"1240",35,353,2018,NA,3.28272251238837,5
"1241",36,356,2010,3.32547611931634,3.33282734367472,5
"1242",36,356,2012,3.81330290873105,3.80308973730412,5
"1243",36,356,2014,3.88339769599525,3.88333092337402,5
"1244",36,356,2016,3.89341557218378,3.8924823464689,5
"1245",36,356,2018,NA,3.50697930942916,5
"1246",36,358,2010,3.53714295892615,3.53714295892615,5
"1247",36,358,2012,3.53547471350943,3.53547471350943,5
"1248",36,358,2014,3.6195676676357,3.6195676676357,5
"1249",36,358,2016,4.19157524594872,4.19157524594872,5
"1250",36,358,2018,NA,3.20213168671367,5
"1251",36,359,2010,2.65786658692843,2.65718525245608,5
"1252",36,359,2012,3.43263380955448,3.42515626868794,5
"1253",36,359,2014,3.47585105110824,3.47997112518296,5
"1254",36,359,2016,3.93365184210387,3.93634590492525,5
"1255",36,359,2018,NA,3.21282990264344,5
"1256",36,360,2010,2.85562014056313,2.85539989694516,5
"1257",36,360,2012,3.28082897537541,3.27507112764399,5
"1258",36,360,2014,3.66979736320676,3.66318788402894,5
"1259",36,360,2016,3.71901951821344,3.72115519901203,5
"1260",36,360,2018,NA,3.4675893575651,5
"1261",36,361,2010,2.7243588831724,2.7224003578232,5
"1262",36,361,2012,3.53567059673945,3.52532162805769,5
"1263",36,361,2014,3.79172913985055,3.77562687640817,5
"1264",36,361,2016,4.03802238487038,4.00816462664688,5
"1265",36,361,2018,NA,3.53539935911698,5
"1266",36,362,2010,3.01993405624531,3.02028763793642,5
"1267",36,362,2012,3.09780522105459,3.10504829758179,5
"1268",36,362,2014,3.82396586527519,3.82104852110647,5
"1269",36,362,2016,3.85170932244294,3.85441685717,5
"1270",36,362,2018,NA,3.35636859970076,5
"1271",36,363,2010,3.07843968323569,3.07691860583504,5
"1272",36,363,2012,3.56773737113592,3.56905731154153,5
"1273",36,363,2014,3.87780582331685,3.88144616779455,5
"1274",36,363,2016,3.89305024514437,3.87913396773607,5
"1275",36,363,2018,NA,3.37368168201095,5
"1276",36,364,2010,2.5985118437253,2.59893232378972,5
"1277",36,364,2012,3.03177867941079,3.03940496312938,5
"1278",36,364,2014,3.65586884601801,3.65355543995454,5
"1279",36,364,2016,3.77531272515756,3.78470946420382,5
"1280",36,364,2018,NA,3.5620990899123,5
"1281",36,365,2010,2.51262072149833,2.52234960050926,5
"1282",36,365,2012,3.0925921328855,3.09422723637954,5
"1283",36,365,2014,3.49442378391709,3.49553170452933,5
"1284",36,365,2016,3.42253204453052,3.42649326552061,5
"1285",36,365,2018,NA,3.2411390868982,5
"1286",36,366,2010,3.21023601557541,3.21186536620175,5
"1287",36,366,2012,3.46796863232832,3.45514392321553,5
"1288",36,366,2014,3.60168512268389,3.59701429250952,5
"1289",36,366,2016,3.60627224352241,3.59898165320941,5
"1290",36,366,2018,NA,3.5575707250434,5
"1291",37,369,2010,3.13475215415934,3.12319580048863,5
"1292",37,369,2012,3.70380798044958,3.70557575976984,5
"1293",37,369,2014,4.10612956880508,4.1017906998779,5
"1294",37,369,2016,4.15955575200164,4.14859387495179,5
"1295",37,369,2018,NA,3.51592952798166,5
"1296",37,370,2010,3.54720971867201,3.54368069874816,5
"1297",37,370,2012,3.67227094716283,3.67320851506018,5
"1298",37,370,2014,3.61876554343884,3.62675814394239,5
"1299",37,370,2016,3.9024459621233,3.90929203470705,5
"1300",37,370,2018,NA,3.46073762821993,5
"1301",37,372,2010,2.46152943864749,2.4616308989294,5
"1302",37,372,2012,3.11766937922268,3.11792111069251,5
"1303",37,372,2014,3.48811302316866,3.46509309780491,5
"1304",37,372,2016,3.78906389835616,3.77583105391036,5
"1305",37,372,2018,NA,3.42755077630774,5
"1306",37,373,2010,3.1929902630428,3.18931416863118,5
"1307",37,373,2012,3.37882598197371,3.37857281666446,5
"1308",37,373,2014,3.56217362129881,3.56278338017655,5
"1309",37,373,2016,3.70089016657241,3.74328307445333,5
"1310",37,373,2018,NA,3.44855966385367,5
"1311",37,374,2010,2.42114388324459,2.43396451811526,5
"1312",37,374,2012,3.70231357622069,3.69661255359805,5
"1313",37,374,2014,3.74631254918107,3.74072260189815,5
"1314",37,374,2016,3.52258421015436,3.57780668126678,5
"1315",37,374,2018,NA,3.35298415116165,5
"1316",37,375,2010,2.72812418851897,2.72620840114577,5
"1317",37,375,2012,3.45435879271409,3.4511706074426,5
"1318",37,375,2014,3.34720839488357,3.33886232270971,5
"1319",37,375,2016,3.54085258233513,3.50630675448615,5
"1320",37,375,2018,NA,3.32805994124129,5
"1321",37,376,2010,2.54521722892384,2.5559620379314,5
"1322",37,376,2012,3.00208831155833,3.00208831155833,5
"1323",37,376,2014,3.55874862605248,3.55861601045782,5
"1324",37,376,2016,3.5461343576202,3.55491433246538,5
"1325",37,376,2018,NA,3.11814457281882,5
"1326",37,377,2010,2.72447739766957,2.72180503493396,5
"1327",37,377,2012,3.32114553213839,3.31436102192782,5
"1328",37,377,2014,3.1119617151915,3.09889858336449,5
"1329",37,377,2016,3.51862084075887,3.52128023955176,5
"1330",37,377,2018,NA,3.29938469047832,5
"1331",38,380,2010,3.14322311341368,3.12353623967989,5
"1332",38,380,2012,4.07269241813566,4.07036415208011,5
"1333",38,380,2014,3.86489271161,3.89088298232752,5
"1334",38,380,2016,3.9856120832522,3.98149581999327,5
"1335",38,380,2018,NA,3.52479673063893,5
"1336",38,381,2010,3.12258517520352,3.12258517520352,5
"1337",38,381,2012,3.80107601597897,3.79932699483824,5
"1338",38,381,2014,3.48578397643462,3.46366014787537,5
"1339",38,381,2016,3.94850452380347,3.94640942756574,5
"1340",38,381,2018,NA,3.67986600782166,5
"1341",38,382,2010,3.61469588734686,3.61469588734686,5
"1342",38,382,2012,4.27370809914135,4.27370809914135,5
"1343",38,382,2014,4.33952602884873,4.33952602884873,5
"1344",38,382,2016,3.77580709423988,3.76089958367165,5
"1345",38,382,2018,NA,3.33823807866104,5
"1346",38,384,2010,0.845339825626248,0.845339825626248,5
"1347",38,384,2012,1.11446478178009,1.11446478178009,5
"1348",38,384,2014,1.18418639823718,1.18418639823718,5
"1349",38,384,2016,1.13634627475787,1.13634627475787,5
"1350",38,384,2018,NA,1.71062728005174,5
"1351",38,385,2010,1.96821328474279,1.96674857691392,5
"1352",38,385,2012,2.10420700707101,2.10287112735406,5
"1353",38,385,2014,1.85381985368361,1.85213100678419,5
"1354",38,385,2016,2.23843666654644,2.24266864338249,5
"1355",38,385,2018,NA,2.26496219545471,5
"1356",38,386,2010,2.10447486464962,2.10262620359088,5
"1357",38,386,2012,2.38557820797041,2.49684104467861,5
"1358",38,386,2014,2.78093767367459,2.76463330121462,5
"1359",38,386,2016,3.32104838053867,3.33170944828658,5
"1360",38,386,2018,NA,2.18917111687415,5
"1361",38,387,2010,1.33516336924487,1.36114330270967,5
"1362",38,387,2012,2.38016531199087,2.37935101258853,5
"1363",38,387,2014,1.94413085694223,1.91462835248758,5
"1364",38,387,2016,2.08440865591043,2.0390956256196,5
"1365",38,387,2018,NA,2.28708554153263,5
"1366",38,388,2010,1.21970811201953,1.21970811201953,5
"1367",38,388,2012,1.60812343762159,1.60812343762159,5
"1368",38,388,2014,1.55429197612329,1.55429197612329,5
"1369",38,388,2016,1.52468588328727,1.52468588328727,5
"1370",38,388,2018,NA,1.98617034463041,5
"1371",38,389,2010,2.49900783385118,2.52544898704688,5
"1372",38,389,2012,3.02377741953642,3.0219729541024,5
"1373",38,389,2014,2.95373481003828,2.95740206635347,5
"1374",38,389,2016,2.95251291328447,2.95001056069382,5
"1375",38,389,2018,NA,2.83559894822083,5
"1376",38,390,2010,3.06879178935632,3.06723839480402,5
"1377",38,390,2012,3.24718950870311,3.15663929345734,5
"1378",38,390,2014,3.61732510019643,3.62393177414876,5
"1379",38,390,2016,3.64660800772111,3.55242024215564,5
"1380",38,390,2018,NA,3.55845545886213,5
"1381",38,391,2010,2.73994029344492,2.75990914275452,5
"1382",38,391,2012,3.06453390066343,3.20834903542212,5
"1383",38,391,2014,3.2819724277753,3.3267836483718,5
"1384",38,391,2016,3.44978689391076,3.4582079673548,5
"1385",38,391,2018,NA,3.19215175242857,5
"1386",38,392,2010,2.7010493219983,2.7010493219983,5
"1387",38,392,2012,2.88229959342137,2.9624686233321,5
"1388",38,392,2014,3.34588889627143,3.39095574364382,5
"1389",38,392,2016,3.53718842637306,3.53586927334548,5
"1390",38,392,2018,NA,2.9374552914234,5
"1391",38,393,2010,3.44643903525175,3.44643903525175,5
"1392",38,393,2012,3.54240238865044,3.54240238865044,5
"1393",38,393,2014,3.33063777021109,3.33063777021109,5
"1394",38,393,2016,3.68216784643092,3.68216784643092,5
"1395",38,393,2018,NA,2.97189641352352,5
"1396",38,394,2010,2.98792471309152,2.98918881285904,5
"1397",38,394,2012,3.6313667183527,3.61393535897424,5
"1398",38,394,2014,3.61126736147123,3.61217120050551,5
"1399",38,394,2016,3.83840845191897,3.84028788095285,5
"1400",38,394,2018,NA,3.60955033629428,5
"1401",38,395,2010,2.93785791281046,2.93147162953469,5
"1402",38,395,2012,3.47375622786244,3.47270654823654,5
"1403",38,395,2014,3.46703886245458,3.47265877388015,5
"1404",38,395,2016,3.75644317745959,3.77263432282593,5
"1405",38,395,2018,NA,3.47103239426961,5
"1406",38,396,2010,2.4027869696828,2.39643365162697,5
"1407",38,396,2012,2.30800166965959,2.29748273990457,5
"1408",38,396,2014,2.92833814745846,2.92786433160004,5
"1409",38,396,2016,2.28287089286075,2.26358712713869,5
"1410",38,396,2018,NA,2.72368049106404,5
"1411",38,397,2010,2.72563811953744,2.71317964958541,5
"1412",38,397,2012,3.12599780646428,3.05878406257429,5
"1413",38,397,2014,2.83167123145054,2.83158947901117,5
"1414",38,397,2016,3.2996356306109,3.30659406108072,5
"1415",38,397,2018,NA,3.0643108871489,5
"1416",38,398,2010,3.15028209884548,3.14834491949889,5
"1417",38,398,2012,3.35324690024925,3.3390023506426,5
"1418",38,398,2014,3.51765315338122,3.56724485220452,5
"1419",38,398,2016,3.6587070404168,3.6528868706614,5
"1420",38,398,2018,NA,3.33599768385666,5
"1421",38,399,2010,2.85355094678136,2.85403821146315,5
"1422",38,399,2012,3.47952189486278,3.49206107259682,5
"1423",38,399,2014,3.48268147669994,3.5304622114266,5
"1424",38,399,2016,3.62104066027932,3.6529520442548,5
"1425",38,399,2018,NA,3.55309072360338,5
"1426",38,400,2010,2.98151808324966,2.97596500415552,5
"1427",38,400,2012,3.43996321154031,3.4279339679834,5
"1428",38,400,2014,3.48841498001601,3.49877812626966,5
"1429",38,400,2016,3.28775820049225,3.30210026784496,5
"1430",38,400,2018,NA,3.20992877944259,5
"1431",38,401,2010,3.20694288668488,3.20694288668488,5
"1432",38,401,2012,3.28815536143696,3.23216035206658,5
"1433",38,401,2014,3.43676087075219,3.42229136936091,5
"1434",38,401,2016,3.45620546211975,3.45755013311042,5
"1435",38,401,2018,NA,3.38374501431984,5
"1436",38,402,2010,1.67469230710952,1.67664029671987,5
"1437",38,402,2012,2.03295883726575,2.11509939156233,5
"1438",38,402,2014,2.66099525202944,2.64469300446497,5
"1439",38,402,2016,2.2068757341635,2.18885996970351,5
"1440",38,402,2018,NA,2.50966735642189,5
"1441",38,403,2010,2.42416218939846,2.42459254735511,5
"1442",38,403,2012,2.70813406552698,2.70767290916212,5
"1443",38,403,2014,2.88637789912765,2.88737708841282,5
"1444",38,403,2016,3.03854699699015,3.04314926551552,5
"1445",38,403,2018,NA,3.09837447554041,5
"1446",38,404,2010,3.73143950018818,3.71708256002215,5
"1447",38,404,2012,3.62430248443909,3.66002197191359,5
"1448",38,404,2014,3.73181937086341,3.72336298199159,5
"1449",38,404,2016,3.31054477972686,3.33282691504677,5
"1450",38,404,2018,NA,3.30677926664506,5
"1451",38,405,2010,3.24952628101713,3.25020424433313,5
"1452",38,405,2012,3.25956430252224,3.24317968619849,5
"1453",38,405,2014,3.79823933328615,3.79875535604207,5
"1454",38,405,2016,3.63947799099473,3.63807080068202,5
"1455",38,405,2018,NA,3.05307658934733,5
"1456",38,406,2010,2.7504395916794,2.751581890091,5
"1457",38,406,2012,3.37144667093905,3.36774935554092,5
"1458",38,406,2014,3.30239500766197,3.28328942149607,5
"1459",38,406,2016,3.32269469999612,3.32376798085876,5
"1460",38,406,2018,NA,3.48578659808139,5
"1461",38,407,2010,3.13918352213192,3.13918352213192,5
"1462",38,407,2012,3.44807032811721,3.43147760629274,5
"1463",38,407,2014,3.7165957831308,3.72046028915903,5
"1464",38,407,2016,3.25602858191774,3.2259471518247,5
"1465",38,407,2018,NA,3.60355345254397,5
"1466",40,412,2010,3.13376661830809,3.12669038584668,5
"1467",40,412,2012,3.87770079258969,3.85187133951354,5
"1468",40,412,2014,4.03298765821527,4.03904069551067,5
"1469",40,412,2016,3.69638584632691,3.70016158993742,5
"1470",40,412,2018,NA,3.60066992784955,5
"1471",40,413,2010,3.31634842249301,3.3104731966502,5
"1472",40,413,2012,3.88831653456074,3.88831653456074,5
"1473",40,413,2014,4.01029747180264,3.98581783223399,5
"1474",40,413,2016,4.35786591432059,4.35209906207838,5
"1475",40,413,2018,NA,3.4359924897693,5
"1476",40,414,2010,3.00279522945302,3.00279522945302,5
"1477",40,414,2012,4.16824196885314,4.16824196885314,5
"1478",40,414,2014,4.23253920643478,4.23253920643478,5
"1479",40,414,2016,4.22235543224152,4.22235543224152,5
"1480",40,414,2018,NA,3.10969043163859,5
"1481",40,415,2010,1.21931751003427,1.2190313678229,5
"1482",40,415,2012,1.54114101070826,1.54114101070826,5
"1483",40,415,2014,2.63402731600714,2.66129149883384,5
"1484",40,415,2016,1.95409693676307,2.21779749320274,5
"1485",40,415,2018,NA,1.94947877316299,5
"1486",40,416,2010,1.71262864602819,1.71262864602819,5
"1487",40,416,2012,2.58764594480522,2.58764594480522,5
"1488",40,416,2014,2.81246531926586,2.81246531926586,5
"1489",40,416,2016,2.45125568896566,2.45125568896566,5
"1490",40,416,2018,NA,2.7515410429382,5
"1491",40,417,2010,1.13039726188789,1.12761787539225,5
"1492",40,417,2012,0.919865377168277,0.919865377168277,5
"1493",40,417,2014,1.20990828822096,1.20904152591762,5
"1494",40,417,2016,1.39211301848051,1.36340928196,5
"1495",40,417,2018,NA,1.13464208962659,5
"1496",40,418,2010,2.0596748073017,2.1481273049564,5
"1497",40,418,2012,2.11989847249319,2.14366307249461,5
"1498",40,418,2014,2.60320277253025,2.59647166334537,5
"1499",40,418,2016,2.95505024112423,2.87246061630503,5
"1500",40,418,2018,NA,2.4538093778857,5
"1501",40,419,2010,2.93658665640359,2.94505665001305,5
"1502",40,419,2012,3.54437466350725,3.54486560214586,5
"1503",40,419,2014,3.46310579794237,3.49515629243692,5
"1504",40,419,2016,3.63351070001188,3.65082526395328,5
"1505",40,419,2018,NA,3.25248678710947,5
"1506",40,420,2010,2.98368206774918,2.96969094798536,5
"1507",40,420,2012,3.44235783968638,3.44023874939656,5
"1508",40,420,2014,3.60733949405516,3.61571210904031,5
"1509",40,420,2016,3.23158701465329,3.24613115381459,5
"1510",40,420,2018,NA,3.06315855089989,5
"1511",40,421,2010,2.70325743164533,2.70450904103539,5
"1512",40,421,2012,3.37358152854788,3.37676430079309,5
"1513",40,421,2014,3.54296050288347,3.54554984124949,5
"1514",40,421,2016,3.68342413996124,3.67780059738323,5
"1515",40,421,2018,NA,3.36261421322878,5
"1516",40,422,2010,2.76172690448947,2.76172690448947,5
"1517",40,422,2012,3.76534058686488,3.76534058686488,5
"1518",40,422,2014,3.1660074469261,3.1660074469261,5
"1519",40,422,2016,3.12303956052654,3.12303956052654,5
"1520",40,422,2018,NA,2.60818828303266,5
"1521",40,423,2010,2.55711718869141,2.55876059629696,5
"1522",40,423,2012,3.2529826181758,3.28107979092469,5
"1523",40,423,2014,3.59809244132662,3.60353385141488,5
"1524",40,423,2016,2.84319444932134,2.8364906983822,5
"1525",40,423,2018,NA,3.26273896631686,5
"1526",40,424,2010,2.89026896793581,2.91294162791436,5
"1527",40,424,2012,2.95847810225605,2.96123412443025,5
