,provname,id,distname,year,area,centroid_lon,centroid_lat
1507,HaiDuong,293.0,KimThanh,2014,114727834.89743575,106.4887371060135,20.93597364370658
1508,HaiDuong,297.0,GiaLoc,2014,113961633.66988616,106.28855539932347,20.850664295661996
1509,HaiDuong,298.0,TuKy,2014,172446805.2744599,106.40715232808847,20.808573788119453
1510,HaiDuong,295.0,CamGiang,2014,109884489.68725255,106.21509282837033,20.954606376989513
1511,HaiDuong,296.0,BinhGiang,2014,106324665.3034866,106.188521668947,20.873684416652573
1512,HaiDuong,300.0,ThanhMien,2014,124139317.78373629,106.21595089709885,20.780445405487708
1513,HaiDuong,299.0,NinhGiang,2014,136324058.4844398,106.33410008616022,20.747530745510662
1514,HungYen,323.0,HungYen,2014,70456876.29340322,106.06398999123483,20.657772173279977
1515,HungYen,325.0,VanLam,2014,74769731.85359813,106.04267558492931,20.97778377323897
1516,HungYen,328.0,MyHao,2014,79183353.52247298,106.09989002376749,20.93101165633819
1517,HungYen,327.0,YenMy,2014,92097335.0793888,106.0276818908002,20.891456058341024
1518,HungYen,326.0,VanGiang,2014,72203011.67662974,105.94892486654358,20.93246824177382
1519,HungYen,330.0,KhoaiChau,2014,130400858.7401075,105.97303523575417,20.825105970266232
1520,HungYen,329.0,AnThi,2014,129149714.81948113,106.1030370151928,20.813289874461084
1521,HungYen,331.0,KimDong,2014,104865499.58549653,106.03274460489449,20.746213102563477
1522,HungYen,333.0,PhuCu,2014,94642378.82603396,106.19071566116087,20.71356945636416
1523,HungYen,332.0,TienLu,2014,78631682.34647402,106.13059158804735,20.683371175442307
1524,HaNam,347.0,PhuLy,2014,87398580.6918187,105.93238207982746,20.545806238055015
1525,HaNam,349.0,DuyTien,2014,122561179.96923617,105.97194746567881,20.637453832441206
1526,HaNam,350.0,KimBang,2014,176440069.28525415,105.8468950538849,20.573067209611057
1527,HaNam,353.0,LyNhan,2014,166662177.52462342,106.0913907997306,20.558777663440356
1528,HaNam,351.0,ThanhLiem,2014,164708014.27273506,105.9195104783062,20.453750445872206
1529,HaNam,352.0,BinhLuc,2014,143699970.39501238,106.03756892956591,20.491743288062104
1530,NamDinh,356.0,NamDinh,2014,263443.15769538184,106.20861138768946,20.38893625443008
1531,NamDinh,359.0,VuBan,2014,152994247.00894767,106.09584499700125,20.374479968309753
1532,NamDinh,358.0,MyLoc,2014,74430163.40397581,106.13461003051637,20.456961084556372
1533,NamDinh,360.0,YYen,2014,245699900.93482164,106.02433314748419,20.32204637959257
1534,NamDinh,362.0,NamTruc,2014,164690014.7288295,106.21239832067583,20.339063065588252
1535,NamDinh,363.0,TrucNinh,2014,143181891.42181456,106.24784455530425,20.247176753616607
1536,NamDinh,364.0,XuanTruong,2014,115962278.75910413,106.35476399336234,20.301795857060657
1537,NamDinh,365.0,GiaoThuy,2014,209803529.22639543,106.46895025328185,20.249924120156308
1538,NamDinh,361.0,NghiaHung,2014,204489659.65162537,106.15646938544725,20.1069305516613
1539,NamDinh,366.0,HaiHau,2014,227931613.00702637,106.26925663358296,20.149979190371802
1540,ThaiBinh,336.0,ThaiBinh,2014,68043659.53199793,106.34734612081833,20.454029325162576
1541,ThaiBinh,338.0,QuynhPhu,2014,210114622.15094683,106.36340309442718,20.64966007053206
1542,ThaiBinh,339.0,HungHa,2014,213880787.1805209,106.20952853043491,20.5977502998766
1543,ThaiBinh,341.0,ThaiThuy,2014,282662437.7598334,106.53003715496337,20.545160734097756
1544,ThaiBinh,340.0,DongHung,2014,199390703.39549923,106.34888343267284,20.543521218685868
1545,ThaiBinh,344.0,VuThu,2014,196849093.04353398,106.27685546835016,20.434362570093143
1546,ThaiBinh,343.0,KienXuong,2014,201741144.99736357,106.42892883136098,20.39805280634722
1547,ThaiBinh,342.0,TienHai,2014,235949646.4460042,106.54101661185987,20.370896583438245
1548,NinhBinh,369.0,NinhBinh,2014,46780755.02127601,105.97190369223124,20.24648641813665
1549,NinhBinh,370.0,TamDiep,2014,104552180.30890377,105.8917477538039,20.156536215173467
1550,NinhBinh,372.0,NhoQuan,2014,451157336.82138807,105.74401603383693,20.29116017892386
1551,NinhBinh,373.0,GiaVien,2014,176752051.81436646,105.86187462952093,20.34160677200454
1552,NinhBinh,374.0,HoaLu,2014,102871163.90109423,105.928428709532,20.253786330990266
1553,NinhBinh,377.0,YenMo,2014,148755415.36734587,105.99584193459404,20.128992227211555
1554,NinhBinh,375.0,YenKhanh,2014,142433467.2171931,106.08767108800417,20.189610198276377
1555,NinhBinh,376.0,KimSon,2014,169657869.97888896,106.08948125319257,20.057353946548616
1556,HaGiang,24.0,HaGiang,2014,134686869.84923053,104.9671590287475,22.820075391954123
1557,HaGiang,26.0,DongVan,2014,453936035.030289,105.26902866366358,23.236512007560407
1558,HaGiang,27.0,MeoVac,2014,561165336.1835634,105.42824105059306,23.13728456872518
1559,HaGiang,28.0,YenMinh,2014,784299415.5955331,105.19252481128515,23.058943942222584
1560,HaGiang,29.0,QuanBa,2014,532047233.9431775,104.97061421858675,23.063722756285465
1561,HaGiang,31.0,BacMe,2014,846016133.2449626,105.2868488600304,22.750416946311038
1562,HaGiang,32.0,HoangSuPhi,2014,633333722.4045995,104.68683147204898,22.69837334308427
1563,HaGiang,30.0,ViXuyen,2014,1500197814.3824778,104.96398376399851,22.759230878049582
1564,HaGiang,33.0,XinMan,2014,582517263.0534703,104.50934805886173,22.635328291344507
1565,HaGiang,34.0,BacQuang,2014,1093608751.6594913,104.90525203537,22.400814963409587
1566,CaoBang,40.0,CaoBang,2014,108180105.07067162,106.25717259909051,22.6537188489249
1567,CaoBang,43.0,BaoLac,2014,917188873.0581542,105.71236831994877,22.892618473418928
1568,CaoBang,42.0,BaoLam,2014,912822770.4253982,105.49012732249021,22.866806042894364
1569,CaoBang,45.0,HaQuang,2014,451668991.89524,106.11432220277872,22.907609123296524
1570,CaoBang,44.0,ThongNong,2014,358115167.1504985,105.94758625255493,22.819065320862478
1571,CaoBang,46.0,TraLinh,2014,252708837.50685805,106.3250454582741,22.819974954341987
1572,CaoBang,47.0,TrungKhanh,2014,466764617.49460334,106.55548166854035,22.833957468240726
1573,CaoBang,52.0,NguyenBinh,2014,838193680.9716434,105.93189437573845,22.630238358712173
1574,CaoBang,51.0,HoaAn,2014,605715634.12375,106.19614538509242,22.698757224761707
1575,CaoBang,49.0,QuangUyen,2014,384293115.51316667,106.44209610355931,22.675418264469528
1576,CaoBang,48.0,HaLang,2014,458674104.4432074,106.68329874333249,22.71274364632277
1577,CaoBang,53.0,ThachAn,2014,688575053.0341438,106.32401749651159,22.470232079326262
1578,LaoCai,80.0,LaoCai,2014,226306883.33865124,103.98026713143369,22.411798510876817
1579,LaoCai,83.0,MuongKhuong,2014,553108375.4690212,104.13374630095707,22.67898017021898
1580,LaoCai,82.0,BatXat,2014,1052163131.7263879,103.71744944796635,22.56649820047716
1581,LaoCai,84.0,SiMaCai,2014,231734003.4358737,104.26536147018345,22.6678209805015
1582,LaoCai,85.0,BacHa,2014,685138475.0190117,104.3212534702086,22.498627665080953
1583,LaoCai,86.0,BaoThang,2014,680376143.092266,104.13884038807275,22.373857704207413
1584,LaoCai,88.0,SaPa,2014,680649259.2062479,103.91011243218163,22.292742359813477
1585,LaoCai,87.0,BaoYen,2014,825535456.3135096,104.43951212141712,22.27337069028397
1586,LaoCai,89.0,VanBan,2014,1421242877.5748599,104.18833065478047,22.052422294673676
1587,BacKan,58.0,BacKan,2014,137175740.5011722,105.84665665170775,22.134105125933548
1588,BacKan,61.0,BaBe,2014,683178759.9420328,105.74052435966934,22.40647157878176
1589,BacKan,60.0,PacNam,2014,476827643.3724658,105.66714190958157,22.604070035611155
1590,BacKan,62.0,NganSon,2014,645513518.395759,106.00247728417764,22.419559496674797
1591,BacKan,64.0,ChoDon,2014,911226401.291994,105.57411545752342,22.18728200107852
1592,BacKan,66.0,NaRi,2014,853448221.782647,106.0906338907229,22.165404311618772
1593,BacKan,63.0,BachThong,2014,546450307.6096871,105.84558935156448,22.205013733868842
1594,BacKan,65.0,ChoMoi,2014,605241331.1189243,105.84969661389538,21.983320986783422
1595,LangSon,178.0,LangSon,2014,78961627.21351284,106.74329994369212,21.849799599811515
1596,LangSon,180.0,TrangDinh,2014,1016245072.3286823,106.4478752405651,22.29342484386777
1597,LangSon,182.0,VanLang,2014,564712595.9358767,106.58463326455454,22.056140109199333
1598,LangSon,181.0,BinhGia,2014,1093288998.2913034,106.30851527866238,22.056917448724896
1599,LangSon,185.0,BacSon,2014,699509437.0057136,106.26603120344554,21.82625889386335
1600,LangSon,184.0,VanQuan,2014,548544299.173677,106.53458618057653,21.838828308690168
1601,LangSon,183.0,CaoLoc,2014,554327880.7114584,106.84100497185099,21.899816829855457
1602,LangSon,188.0,LocBinh,2014,985369852.0624975,106.94206417942586,21.688311245264714
1603,LangSon,187.0,ChiLang,2014,703846667.6280153,106.61690360320516,21.668915134165427
1604,LangSon,189.0,DinhLap,2014,1188177841.4994664,107.13431107894398,21.5363965464516
1605,LangSon,186.0,HuuLung,2014,807482467.8107176,106.3407374804828,21.5609632389204
1606,TuyenQuang,70.0,TuyenQuang,2014,119165685.13722543,105.2263754121395,21.78167159507218
1607,TuyenQuang,72.0,NaHang,2014,864974893.1500037,105.43228661775723,22.445181081743886
1608,TuyenQuang,71.0,LamBinh,2014,785197735.0161774,105.22760882318624,22.503561216863034
1609,TuyenQuang,73.0,ChiemHoa,2014,1274379788.199343,105.27056957085954,22.173931385983813
1610,TuyenQuang,74.0,HamYen,2014,900558985.8721138,105.01689513958709,22.100700404671183
1611,TuyenQuang,75.0,YenSon,2014,1131899410.0601072,105.28861376015031,21.879899176771218
1612,TuyenQuang,76.0,SonDuong,2014,786473389.8071645,105.38817208333752,21.65417188839344
1613,YenBai,132.0,YenBai,2014,107504198.49584228,104.89470133505834,21.707757744461748
1614,YenBai,133.0,NghiaLo,2014,30464653.281095047,104.49349163108558,21.595297757894826
1615,YenBai,135.0,LucYen,2014,808238675.3281912,104.721575881091,22.09824721901529
1616,YenBai,136.0,VanYen,2014,1395519237.9745238,104.55231763749897,21.907290546172202
1617,YenBai,137.0,MuCangChai,2014,1196992489.7006052,104.12713344686433,21.795366082202595
1618,YenBai,138.0,TranYen,2014,627548500.4687473,104.78929861973074,21.678250294534898
1619,YenBai,141.0,YenBinh,2014,772802387.6369236,104.94385001883398,21.865088892544986
1620,YenBai,140.0,VanChan,2014,1200523997.9188843,104.62148630426239,21.565743273101564
1621,YenBai,139.0,TramTau,2014,742730858.9077449,104.43907543091413,21.499422798953727
1622,ThaiNguyen,164.0,ThaiNguyen,2014,222709141.24764362,105.8132563905151,21.578977871818612
1623,ThaiNguyen,165.0,SongCong,2014,97421904.12886973,105.83234865666054,21.49305020508884
1624,ThaiNguyen,167.0,DinhHoa,2014,512779549.41650707,105.62967256804951,21.900535816678524
1625,ThaiNguyen,170.0,VoNhai,2014,839107182.4893018,106.04008947268308,21.77873053621415
1626,ThaiNguyen,168.0,PhuLuong,2014,352999953.4684364,105.72612855518065,21.770322089546383
1627,ThaiNguyen,169.0,DongHy,2014,429381967.51775455,105.91387303633888,21.67572699287949
1628,ThaiNguyen,171.0,DaiTu,2014,566009482.7087312,105.6181299135974,21.623835017755344
1629,ThaiNguyen,173.0,PhuBinh,2014,240769838.65806237,105.9696025145033,21.487580736390264
1630,ThaiNguyen,172.0,PhoYen,2014,259130273.4653671,105.81123164043059,21.434448530330993
1631,PhuTho,227.0,VietTri,2014,115966343.0523088,105.37442257874964,21.332327106698052
1632,PhuTho,228.0,PhuTho,2014,64980686.10882071,105.23498968535978,21.417782209790428
1633,PhuTho,230.0,DoanHung,2014,302729657.9858654,105.15351766973168,21.61829749804215
1634,PhuTho,231.0,HaHoa,2014,342428264.4283491,104.9996538746932,21.57342352587492
1635,PhuTho,232.0,ThanhBa,2014,195435040.33559304,105.15938631563729,21.46915525609406
1636,PhuTho,233.0,PhuNinh,2014,156983671.5524588,105.30286050001955,21.456056487167398
1637,PhuTho,237.0,LamThao,2014,99482388.90747644,105.30188232725443,21.31749898210056
1638,PhuTho,235.0,CamKhe,2014,232553766.94917345,105.09398468650188,21.40232600873371
1639,PhuTho,234.0,YenLap,2014,437759439.0285063,105.00728017791532,21.361770099773928
1640,PhuTho,236.0,TamNong,2014,153900989.60230783,105.23909854720677,21.290323508113953
1641,PhuTho,239.0,ThanhThuy,2014,124485195.87230083,105.28357236537467,21.141281024458134
1642,PhuTho,238.0,ThanhSon,2014,620131970.818506,105.18953281385173,21.065098156097587
1643,PhuTho,240.0,TanSon,2014,687461074.1275388,104.97597592577547,21.186375169552882
1644,BacGiang,213.0,BacGiang,2014,66697830.59032095,106.19658681693883,21.274519297798047
1645,BacGiang,215.0,YenThe,2014,306263984.868076,106.1342426067358,21.519303222583382
1646,BacGiang,216.0,TanYen,2014,208025019.9837829,106.10327319169565,21.386313638871776
1647,BacGiang,219.0,LucNgan,2014,1028830924.124074,106.64072080848773,21.43712941522374
1648,BacGiang,223.0,HiepHoa,2014,206261145.6159268,105.96767349321617,21.324527274292674
1649,BacGiang,217.0,LangGiang,2014,243978343.2060645,106.25353904032329,21.375256660431305
1650,BacGiang,220.0,SonDong,2014,860729090.3053541,106.85389384972879,21.309589155309958
1651,BacGiang,218.0,LucNam,2014,609154449.7899163,106.46399065283225,21.282232617351188
1652,BacGiang,222.0,VietYen,2014,171139578.11357874,106.09031514021476,21.27326848956849
1653,BacGiang,221.0,YenDung,2014,191846094.24798247,106.2525467278388,21.208521693772635
1654,QuangNinh,193.0,HaLong,2014,230.3984274638581,106.95279999995289,20.91886666669054
1655,QuangNinh,195.0,CamPha,2014,152421.03192717925,107.21480310570435,20.950867200002776
1656,QuangNinh,196.0,UongBi,2014,254935649.35951754,106.7654809496196,21.074583230007384
1657,QuangNinh,194.0,MongCai,2014,41187073.661266245,107.91769153599263,21.373895425638754
1658,QuangNinh,198.0,BinhLieu,2014,471862267.6433272,107.44082713423401,21.547078617164065
1659,QuangNinh,201.0,HaiHa,2014,2351630.0309346113,107.7671163426291,21.29110608649422
1660,QuangNinh,200.0,DamHa,2014,87039.24612470425,107.61573640004273,21.229060625674983
1661,QuangNinh,199.0,TienYen,2014,653312106.5340052,107.37231073859523,21.371312731796742
1662,QuangNinh,203.0,VanDon,2014,98363.37427707537,107.37724014996022,20.750577986585125
1663,QuangNinh,204.0,HoanhBo,2014,843496013.9666951,107.0351717243274,21.111569391341103
1664,QuangNinh,205.0,DongTrieu,2014,395848575.4691037,106.58643612163053,21.11155386629391
1665,QuangNinh,206.0,QuangYen,2014,518.4009492929039,106.9513000000657,20.917400000054496
1666,LaiChau,107.0,MuongTe,2014,2679026582.1206656,102.64778381592384,22.469308909684433
1667,LaiChau,109.0,PhongTho,2014,1027068731.1616101,103.3641096356093,22.591322564080517
1668,LaiChau,106.0,TamDuong,2014,683445584.7181817,103.59804631604148,22.338317946635335
1669,LaiChau,105.0,LaiChau,2014,70318250.52453685,103.4496753212419,22.39218582798374
1670,LaiChau,108.0,SinHo,2014,1519764451.0647154,103.33286185396048,22.257664917506293
1671,LaiChau,111.0,TanUyen,2014,897990142.3319323,103.73243600133688,22.121956097833845
1672,LaiChau,110.0,ThanUyen,2014,790738580.5324279,103.83807734153947,21.89331565387127
1673,DienBien,94.0,DienBienPhu,2014,63960156.62095306,103.04495825854886,21.4057573221222
1674,DienBien,95.0,MuongLay,2014,116000243.51740652,103.13070820930818,22.032610852182756
1675,DienBien,96.0,MuongNhe,2014,1556776226.7672622,102.45242592871769,22.234249392250153
1676,DienBien,103.0,NamPo,2014,1493533383.0078397,102.80025989164436,21.895032092738106
1677,DienBien,98.0,TuaChua,2014,680385965.3557342,103.3718624344764,21.966555230724396
1678,DienBien,97.0,MuongCha,2014,1192011036.8587866,103.12339414903009,21.835570571972394
1679,DienBien,99.0,TuanGiao,2014,1134779252.7251287,103.396266821806,21.66994141371769
1680,DienBien,100.0,DienBien,2014,1623897966.5440872,103.05723185279977,21.25103880629814
1681,DienBien,101.0,DienBienDong,2014,1198867099.1603656,103.25907349775599,21.241302458177785
1682,DienBien,102.0,MuongAng,2014,444751550.0757224,103.25394788448324,21.517788645157445
1683,SonLa,116.0,SonLa,2014,323155463.63605493,103.90809007724731,21.341900420259062
1684,SonLa,120.0,MuongLa,2014,1423848857.8788772,104.0703000433941,21.539164112666413
1685,SonLa,119.0,ThuanChau,2014,1533547268.8252265,103.65442636020754,21.41912665881399
1686,SonLa,121.0,BacYen,2014,1096386628.0702803,104.38952654904294,21.246782116405694
1687,SonLa,122.0,PhuYen,2014,1232732223.632673,104.68945242389037,21.205087070070686
1688,SonLa,125.0,MaiSon,2014,1425638593.202856,104.01714609417422,21.169635656929444
1689,SonLa,126.0,SongMa,2014,1643319741.2722535,103.69356881097836,21.072365832778036
1690,SonLa,124.0,YenChau,2014,853475697.5175414,104.32916016905197,20.99540417131712
1691,SonLa,123.0,MocChau,2014,1076459514.4418802,104.62092732812576,20.881089254084845
1692,SonLa,128.0,VanHo,2014,969026626.3428301,104.8256814449552,20.798533555198674
1693,HoaBinh,148.0,HoaBinh,2014,144318990.5680303,105.33371555484747,20.83265962361357
1694,HoaBinh,150.0,DaBac,2014,778734533.2961084,105.09369235970372,20.909199378839702
1695,HoaBinh,156.0,MaiChau,2014,559841538.2623228,105.01440646185135,20.691205462856317
1696,HoaBinh,151.0,KySon,2014,205438427.2542183,105.39411471027591,20.919785394013168
1697,HoaBinh,152.0,LuongSon,2014,362683092.26562995,105.56282532448805,20.800054916943765
1698,HoaBinh,154.0,CaoPhong,2014,255014120.96766582,105.31996049871523,20.6975944904669
1699,HoaBinh,153.0,KimBoi,2014,550704117.0719961,105.51657701669876,20.678241736747292
1700,HoaBinh,159.0,LacThuy,2014,311176885.91508794,105.73331607209317,20.50346049376188
1701,HoaBinh,155.0,TanLac,2014,532638182.16595846,105.23589250776078,20.605409723412254
1702,HoaBinh,157.0,LacSon,2014,587292936.5643071,105.44106418844734,20.483547904022416
1703,HoaBinh,158.0,YenThuy,2014,287558479.80445105,105.62693738327717,20.421920830128617
1704,ThanhHoa,380.0,ThanhHoa,2014,146539272.5715206,105.78784872513677,19.806321788847544
1705,ThanhHoa,381.0,BimSon,2014,63612347.2997425,105.88083628843212,20.085785921150524
1706,ThanhHoa,382.0,SamSon,2014,44630036.19622977,105.87697207424341,19.745187360113956
1707,ThanhHoa,385.0,QuanHoa,2014,993341845.8640279,104.9466523387375,20.465515312599514
1708,ThanhHoa,387.0,QuanSon,2014,931163633.5631979,104.84588430749342,20.27104738120299
1709,ThanhHoa,386.0,BaThuoc,2014,774915214.5706183,105.23202499874436,20.355479427313416
1710,ThanhHoa,390.0,CamThuy,2014,424886124.06955934,105.46150549198956,20.199299425958298
1711,ThanhHoa,391.0,ThachThanh,2014,558643624.3273724,105.62195479609115,20.210902592102684
1712,ThanhHoa,389.0,NgocLac,2014,493643556.24263275,105.37114342429396,20.06136741757206
1713,ThanhHoa,396.0,ThuongXuan,2014,1107305652.5515282,105.20351242921332,19.8996319705052
1714,ThanhHoa,402.0,NhuXuan,2014,713902569.3477881,105.37117068255574,19.616859369707964
1715,ThanhHoa,403.0,NhuThanh,2014,598890783.1501001,105.55908324112673,19.585734944016004
1716,ThanhHoa,393.0,VinhLoc,2014,156896340.97125778,105.6640661727047,20.04622660838933
1717,ThanhHoa,392.0,HaTrung,2014,227521350.21976697,105.82561679241795,20.03809018674333
1718,ThanhHoa,401.0,NgaSon,2014,151732140.94587883,105.987193988314,20.013219037719804
1719,ThanhHoa,394.0,YenDinh,2014,234601264.1722661,105.60494477960997,20.000062975065937
1720,ThanhHoa,395.0,ThoXuan,2014,283411867.56065506,105.4819551804148,19.922303627744466
1721,ThanhHoa,400.0,HauLoc,2014,139270607.61992756,105.88842294960573,19.935492456540867
1722,ThanhHoa,398.0,ThieuHoa,2014,159229265.1079891,105.67409928099075,19.898361870651243
1723,ThanhHoa,399.0,HoangHoa,2014,201073261.46829864,105.85912336600407,19.857119364470034
1724,ThanhHoa,405.0,DongSon,2014,82338990.85300145,105.70458623740657,19.799061151885763
1725,ThanhHoa,397.0,TrieuSon,2014,289212851.5395775,105.57191675852381,19.809806555279962
1726,ThanhHoa,406.0,QuangXuong,2014,176118324.72330183,105.78171165113731,19.679745999624878
1727,ThanhHoa,404.0,NongCong,2014,284379182.0344395,105.67629345582151,19.6180808570182
1728,ThanhHoa,407.0,TinhGia,2014,7847.751130298915,105.90936666789862,19.31923333407703
1729,NgheAn,412.0,Vinh,2014,105287632.15035215,105.68658690440172,18.697766657061877
1730,NgheAn,413.0,CuaLo,2014,25051387.024363264,105.7255751581472,18.788358322781928
1731,NgheAn,415.0,QuePhong,2014,1882249339.7277176,104.89472962882063,19.705649021625792
1732,NgheAn,416.0,QuyChau,2014,1057101632.1712383,105.08177793200753,19.54020726385515
1733,NgheAn,417.0,KySon,2014,2087383277.5421114,104.21133735955048,19.432147009260056
1734,NgheAn,420.0,QuyHop,2014,942200175.1081823,105.15596792256792,19.32243339207484
1735,NgheAn,419.0,NghiaDan,2014,612158311.5402625,105.42504369024884,19.357131459155195
1736,NgheAn,418.0,TuongDuong,2014,2805118130.882923,104.56731525340581,19.30366536660226
1737,NgheAn,432.0,HoangMai,2014,167719234.22517264,105.70598478777207,19.26542765924284
1738,NgheAn,421.0,QuynhLuu,2014,443786222.0682744,105.60442845234975,19.20853547596648
1739,NgheAn,423.0,TanKy,2014,729241985.7058605,105.21796563042096,19.111591463152102
1740,NgheAn,422.0,ConCuong,2014,1742240227.9039574,104.81868781287568,19.023608524656847
1741,NgheAn,426.0,YenThanh,2014,551061142.8277907,105.44159761982844,19.02296593973264
1742,NgheAn,425.0,DienChau,2014,302988885.4790185,105.57565905342317,19.001471456005312
1743,NgheAn,424.0,AnhSon,2014,599663884.5152328,105.05796196823107,18.950009250359166
1744,NgheAn,427.0,DoLuong,2014,353232714.7574099,105.34446666271597,18.89761811089111
1745,NgheAn,428.0,ThanhChuong,2014,1121691545.288744,105.23936450322803,18.739551239104383
1746,NgheAn,429.0,NghiLoc,2014,347885268.7112989,105.60405842015048,18.811307644218914
1747,NgheAn,430.0,NamDan,2014,292306883.5390808,105.52140513235612,18.68005417588533
1748,NgheAn,431.0,HungNguyen,2014,157912113.14417556,105.62279829740955,18.66629907825379
1749,NgheAn,414.0,ThaiHoa,2014,134578672.06850946,105.44566838215442,19.289649267614305
1750,HaTinh,436.0,HaTinh,2014,56617688.831179984,105.90298013964738,18.355119943493886
1751,HaTinh,437.0,HongLinh,2014,60115999.40842781,105.70899301733898,18.530891428686566
1752,HaTinh,442.0,NghiXuan,2014,219362964.1915055,105.76548027621162,18.620196909440754
1753,HaTinh,440.0,DucTho,2014,201780517.6016973,105.60620094169279,18.49522466393557
1754,HaTinh,439.0,HuongSon,2014,1095340622.9488063,105.30640235156798,18.478125215304438
1755,HaTinh,443.0,CanLoc,2014,300558601.5134508,105.73332644462548,18.440114483489964
1756,HaTinh,445.0,ThachHa,2014,245036054.74894196,105.83713647233547,18.32311324425738
1757,HaTinh,446.0,CamXuyen,2014,636983743.9635295,106.0057555988317,18.194491989523364
1758,HaTinh,444.0,HuongKhe,2014,1257777656.4748259,105.67945383016969,18.177163773831417
1759,HaTinh,447.0,KyAnh,2014,758116949.5928264,106.18093199548323,18.064754551155517
1760,HaTinh,447.0,KyAnh,2014,278059142.62297684,106.36660462434328,18.03989597135571
1761,HaTinh,448.0,LocHa,2014,116940753.42263404,105.86457764545995,18.468642228246694
1762,QuangBinh,450.0,DongHoi,2014,155262627.592282,106.57757999994833,17.446632569210202
1763,QuangBinh,453.0,TuyenHoa,2014,1127176538.2211747,106.01030823852926,17.910796148396155
1764,QuangBinh,452.0,MinhHoa,2014,1382110460.4162087,105.88944535855063,17.758466514153973
1765,QuangBinh,458.0,BaDon,2014,162751396.8964935,106.36772011823604,17.731192029575567
1766,QuangBinh,454.0,QuangTrach,2014,444081174.2493288,106.37294301981346,17.87495104957373
1767,QuangBinh,455.0,BoTrach,2014,2105466146.4815042,106.27711526559993,17.52204648287821
1768,QuangBinh,456.0,QuangNinh,2014,1197101801.3596542,106.50126958697032,17.274133888587503
1769,QuangBinh,457.0,LeThuy,2014,1399602724.120528,106.70836355204467,17.111845819230023
1770,QuangTri,461.0,DongHa,2014,72937781.3702152,107.08837638552738,16.801249621844224
1771,QuangTri,462.0,QuangTri,2014,74556508.90383744,107.14486020666222,16.67810137328959
1772,QuangTri,464.0,VinhLinh,2014,619245998.1425653,106.9324568680878,17.01523843576948
1773,QuangTri,466.0,GioLinh,2014,473694921.5370905,106.98035971766816,16.904118828330017
1774,QuangTri,468.0,CamLo,2014,343865029.61823565,106.96354986529089,16.790816090374367
1775,QuangTri,469.0,TrieuPhong,2014,353101197.5643183,107.15148877088951,16.776203670960136
1776,QuangTri,470.0,HaiLang,2014,424053163.65547585,107.2495356578401,16.674347540858562
1777,QuangTri,465.0,HuongHoa,2014,1148082485.6146085,106.67635754573706,16.706811911509636
1778,QuangTri,467.0,DaKrong,2014,1102776090.0104625,106.94229974633193,16.570922804252753
1779,ThuaThienHue,474.0,Hue,2014,71273440.69382249,107.57545224093914,16.457784051428064
1780,ThuaThienHue,476.0,PhongDien,2014,952358786.2321831,107.29660284564328,16.52098386433515
1781,ThuaThienHue,477.0,QuangDien,2014,163939512.49599215,107.50104283099688,16.589432536092477
1782,ThuaThienHue,480.0,HuongTra,2014,520230634.6889834,107.48146377119882,16.40135549295001
1783,ThuaThienHue,478.0,PhuVang,2014,279139772.1965914,107.71707495594698,16.460904375680567
1784,ThuaThienHue,479.0,HuongThuy,2014,455470956.8375938,107.61864154442671,16.313141847694496
1785,ThuaThienHue,482.0,PhuLoc,2014,712137236.4150268,107.88363615344883,16.27451685277733
1786,ThuaThienHue,481.0,ALuoi,2014,1226221662.2746303,107.29830049124715,16.235919489103633
1787,ThuaThienHue,483.0,NamDong,2014,647998534.0952117,107.68575757326182,16.12067943151947
1788,DaNang,492.0,HaiChau,2014,22184639.063336033,108.2128444482921,16.052263080867206
1789,DaNang,491.0,ThanhKhe,2014,9437764.455916448,108.19286563602245,16.06204227992819
1790,DaNang,493.0,SonTra,2014,59083226.60481701,108.26360910715445,16.113153202986986
1791,DaNang,494.0,NguHanhSon,2014,39633523.914990984,108.24952966203297,15.997917177949622
1792,DaNang,490.0,LienChieu,2014,80526680.5974426,108.13341438202151,16.121272938168595
1793,DaNang,497.0,HoaVang,2014,738876778.4547086,108.01535047288152,16.065570184973463
1794,DaNang,495.0,CamLe,2014,32825488.544978265,108.19668757849136,16.014846452696222
1795,QuangNam,502.0,TamKy,2014,94402399.69633637,108.49447302163514,15.587114036334633
1796,QuangNam,503.0,HoiAn,2014,47949701.68826784,108.33850201859018,15.884729938838264
1797,QuangNam,505.0,DongGiang,2014,823384702.6031041,107.76473771672096,15.928270051999142
1798,QuangNam,506.0,DaiLoc,2014,579868886.9637535,107.97426925026026,15.842973039143834
1799,QuangNam,507.0,DienBan,2014,217546912.7214691,108.22334521612989,15.90215065963727
1800,QuangNam,508.0,DuyXuyen,2014,311024917.37794745,108.20218224991308,15.799967151316267
1801,QuangNam,513.0,ThangBinh,2014,411786732.0535598,108.37343180186885,15.69088671557884
1802,QuangNam,509.0,QueSon,2014,258341472.69479698,108.24341308531892,15.713359938521656
1803,QuangNam,512.0,HiepDuc,2014,497698853.48459303,108.09575424660011,15.534382829434938
1804,QuangNam,514.0,TienPhuoc,2014,454289204.2189851,108.26905812344576,15.477262588041675
1805,QuangNam,511.0,PhuocSon,2014,1155555635.5542185,107.83739992946948,15.399481128027919
1806,QuangNam,517.0,NuiThanh,2014,555195724.4137858,108.56889504662286,15.433826451359998
