"matinh","mahuyen","maxa","year","mean_pos_WI"
25,240,8569,2019,2.4208204804687
25,240,8578,2019,2.14208223553889
25,240,8590,2016,2.05753700202601
25,240,8590,2019,2.23912062964791
25,240,8593,2016,3.19796948178388
25,240,8593,2019,2.65554023098714
25,240,8596,2016,2.84828146747068
25,240,8596,2019,2.57648187365261
25,240,8599,2019,1.76865695535997
25,240,8608,2016,2.57831923951087
25,240,8608,2019,2.42451643699101
25,240,8617,2019,1.71697877210207
25,240,8620,2016,2.59146430686124
25,240,8620,2019,2.23689761154564
25,240,8626,2019,1.97328718250769
26,243,8707,2016,2.99735123490281
26,243,8707,2019,3.00155823295286
26,243,8710,2016,2.90889772135235
26,243,8710,2019,2.98345299441783
26,243,8713,2016,2.95828987367115
26,243,8713,2019,2.94856114552595
26,243,8716,2016,3.0324516099067
26,243,8716,2019,2.90132844338228
26,243,8719,2016,3.05804125080799
26,243,8719,2019,2.99800307149463
26,243,8722,2016,2.76559618874884
26,243,8722,2019,2.97596930148844
26,243,8725,2016,3.0344278928243
26,243,8725,2019,2.96409689519189
26,243,8728,2016,2.93087762736202
26,243,8728,2019,2.76138334963642
26,243,8731,2016,2.98576159519444
26,243,8731,2019,2.94496149624277
26,244,8734,2016,3.03770667721348
26,244,8734,2019,2.93724020872454
26,244,8737,2016,2.99728785973874
26,244,8737,2019,2.98565724347632
26,244,8740,2016,2.70110004257647
26,244,8740,2019,2.94915531701063
26,244,8743,2016,2.82995459561749
26,244,8743,2019,2.88438934007533
26,244,8746,2016,2.36125679259347
26,244,8746,2019,2.50628164168481
26,244,8747,2016,3.00999237423917
26,244,8747,2019,2.9132554934591
26,244,8749,2016,2.62224187365786
26,244,8749,2019,2.87327775878151
26,244,8752,2016,2.6981612949558
26,244,8752,2019,2.88142247020575
26,244,8755,2016,2.7404108345116
26,244,8755,2019,2.95378650257812
26,244,8758,2016,2.80168724343005
26,244,8758,2019,2.97403953296029
26,246,8761,2016,3.15892889595894
26,246,8761,2019,2.94922605098978
26,246,8764,2016,2.77962425553932
26,246,8764,2019,2.85696958403288
26,246,8767,2016,3.03402113596005
26,246,8767,2019,2.72036483459149
26,246,8770,2016,2.91158778961995
26,246,8770,2019,2.78999202072066
26,246,8785,2016,2.80870537308502
26,246,8785,2019,2.86879197147455
26,246,8788,2016,2.70971678602342
26,246,8788,2019,2.83072646831601
26,246,8789,2016,3.21330564758177
26,246,8789,2019,2.80945425965825
26,246,8791,2016,2.8291460326413
26,246,8791,2019,2.72435920186417
26,246,8794,2016,2.77781462607253
26,246,8794,2019,2.81890028323598
26,246,8797,2016,2.68277387438696
26,246,8797,2019,2.80385809724653
26,246,8812,2016,2.82439423175534
26,246,8812,2019,2.70170188395348
26,246,8815,2016,2.82660821276848
26,246,8815,2019,2.74728158395857
26,246,8833,2016,2.63367314656574
26,246,8833,2019,2.70963469040232
26,246,8836,2016,2.72758979716395
26,246,8836,2019,2.74412557400591
26,246,8839,2016,2.96158531802164
26,246,8839,2019,2.79831257232492
26,246,8842,2019,2.83073497260239
26,246,8845,2016,2.70908030266931
26,246,8845,2019,2.81301397497208
26,246,8857,2016,2.71592742707597
26,246,8857,2019,2.70364996748782
26,246,8863,2016,2.75020572355826
26,246,8863,2019,2.81864624889584
26,246,8866,2016,3.07205899087666
26,246,8866,2019,2.89775790317396
26,247,8869,2016,2.68216340374519
26,247,8869,2019,2.90546739509047
26,247,8872,2019,2.77447998721091
26,247,8875,2016,2.48658691619566
26,247,8875,2019,2.66504357583093
26,247,8878,2016,2.89746960019134
26,247,8878,2019,2.86926312059056
26,247,8881,2016,2.88308262610669
26,247,8881,2019,2.71001109110155
26,247,8884,2016,2.64130893056907
26,247,8884,2019,2.88959603093034
26,247,8887,2019,2.8179570718244
26,247,8890,2016,2.73740599416377
26,247,8890,2019,2.93493322473459
26,247,8893,2016,2.54031020933908
26,247,8893,2019,2.92222661451166
26,247,8896,2016,2.68872324233264
26,247,8896,2019,2.87839288001684
26,247,8899,2016,2.78586616494754
26,247,8899,2019,2.81114665284483
26,247,8902,2016,2.79530987589043
26,247,8902,2019,2.94897922286555
26,247,8905,2016,2.75142298408284
26,247,8905,2019,2.9320355260497
26,248,8908,2019,2.89391119056271
26,248,8911,2016,2.49306517517642
26,248,8911,2019,2.8456910423472
26,248,8914,2016,2.1990458534736
26,248,8914,2019,2.47408485163114
26,248,8917,2016,2.35586108592284
26,248,8917,2019,2.70914465167044
26,248,8920,2016,2.24886929104304
26,248,8920,2019,2.7168937583477
26,248,8923,2016,2.38088848291638
26,248,8923,2019,2.72299473788803
26,248,8926,2016,2.60469599438462
26,248,8926,2019,2.71741383921473
26,248,8929,2016,2.345959139064
26,248,8929,2019,2.77942505746297
26,248,8932,2016,2.61735391511962
26,248,8932,2019,2.8476439525536
26,249,8935,2016,2.67730786253786
26,249,8935,2019,2.88645742706741
26,249,8936,2016,2.761697362585
26,249,8936,2019,2.95197984901075
26,249,8938,2016,2.58026826374906
26,249,8938,2019,2.81843811371295
26,249,8944,2016,2.5945828142978
26,249,8944,2019,2.81292728381282
26,249,8947,2016,2.80886570701984
26,249,8947,2019,2.6838962455801
26,249,8950,2016,2.72777651622759
26,249,8950,2019,2.96225229638259
26,249,8953,2016,2.68764780872129
26,249,8953,2019,2.8965250886113
26,249,8956,2019,2.87954124951566
26,249,8959,2016,2.52504582788563
26,249,8959,2019,2.83992867878391
26,249,8962,2016,2.54694665602786
26,249,8962,2019,2.91137336630604
26,249,8965,2016,2.64856909066486
26,249,8965,2019,2.98128820554877
26,249,8968,2016,2.76931647946374
26,249,8968,2019,2.9201551022986
26,249,8971,2016,2.58677700042774
26,249,8971,2019,2.94712209845739
26,251,9025,2016,2.85033723537275
26,251,9025,2019,2.9722105929036
26,251,9028,2016,2.80880153716822
26,251,9028,2019,2.92565946938141
26,251,9031,2016,2.59943002684744
26,251,9031,2019,2.91293156119674
26,251,9034,2016,2.60815667696992
26,251,9034,2019,2.89745819598497
26,251,9037,2016,2.89384088287973
26,251,9037,2019,2.94058798134291
26,251,9040,2016,2.83373271251075
26,251,9040,2019,2.93172873399867
26,251,9043,2016,2.94723477958544
26,251,9043,2019,2.96451763107241
26,251,9046,2016,2.74543354594196
26,251,9046,2019,2.90330277891963
26,251,9049,2016,2.63534682382425
26,251,9049,2019,2.90871332042341
26,251,9052,2016,2.80177276581269
26,251,9052,2019,2.97889079383089
26,251,9055,2016,2.6806619487899
26,251,9055,2019,2.85225572977838
26,251,9058,2019,2.86810728446791
26,251,9061,2016,2.72244938993899
26,251,9061,2019,2.91636632430795
26,251,9064,2016,2.59486583645215
26,251,9064,2019,2.95393735928096
26,251,9067,2016,2.76999723416768
26,251,9067,2019,2.85660979511508
26,251,9070,2016,2.6761501560413
26,251,9070,2019,2.86424800366486
26,251,9073,2019,2.96266882278253
26,252,9076,2016,2.79817061427094
26,252,9076,2019,2.95232252158638
26,252,9079,2016,2.6459097754174
26,252,9079,2019,2.85248133594883
26,252,9082,2016,2.75589185008307
26,252,9082,2019,2.87037060290428
26,252,9085,2016,2.68543924694121
26,252,9085,2019,2.90183564497659
26,252,9088,2016,2.7142993050339
26,252,9088,2019,2.86107777170023
26,252,9091,2016,2.78616252236165
26,252,9091,2019,2.9232531423475
26,252,9094,2016,2.73829704113451
26,252,9094,2019,2.94444717612826
26,252,9097,2019,2.92993775682295
26,252,9100,2016,2.88389296710372
26,252,9100,2019,2.86586265119846
26,252,9103,2019,2.69895224576796
26,252,9106,2016,2.88061444370453
26,252,9106,2019,2.91117573406053
26,252,9109,2016,2.91995806920003
26,252,9109,2019,3.00526225335924
26,252,9112,2016,2.96991382732484
26,252,9112,2019,2.96636190022171
26,252,9115,2016,2.82899975020979
26,252,9115,2019,2.94738380012721
26,252,9118,2016,2.78211432620179
26,252,9118,2019,2.90106293469754
26,252,9121,2019,2.87941613543263
26,252,9124,2016,2.91662233957386
26,252,9124,2019,2.9199540169008
26,252,9127,2016,2.81925931643376
26,252,9127,2019,2.83395270040581
26,252,9130,2016,2.91094215204148
26,252,9130,2019,2.93358174997215
26,252,9133,2016,2.89758726332622
26,252,9133,2019,2.93407629980296
26,252,9136,2016,2.9291655225687
26,252,9136,2019,2.82172213331029
26,252,9139,2016,2.69385004604852
26,252,9139,2019,2.92674882521096
26,252,9142,2019,2.90848706930145
26,252,9145,2016,2.87651694062615
26,252,9145,2019,2.82694218882244
26,252,9148,2016,2.87839869013342
26,252,9148,2019,2.90409303462172
26,252,9151,2016,2.85701272225625
26,252,9151,2019,2.93040837879956
26,252,9154,2016,2.89280897297521
26,252,9154,2019,2.76709087455332
26,252,9157,2016,2.79677157523456
26,252,9157,2019,2.87770007470855
26,252,9160,2019,2.78307099635762
26,253,8773,2016,2.63136970387498
26,253,8773,2019,2.848900586042
26,253,8776,2016,2.48290831291061
26,253,8776,2019,2.77385967768272
26,253,8779,2019,2.61799963675587
26,253,8782,2016,2.37167953147004
26,253,8782,2019,2.82611762202835
26,253,8800,2016,2.40519894809994
26,253,8800,2019,2.7617271882917
26,253,8803,2016,2.6543259855943
26,253,8803,2019,2.77426271880677
26,253,8806,2019,2.79732347508437
26,253,8809,2016,2.41536952352242
26,253,8809,2019,2.77285683392819
26,253,8818,2016,2.48975940729737
26,253,8818,2019,2.8472404982067
26,253,8821,2019,2.63596279390053
26,253,8824,2016,2.54038065231927
26,253,8824,2019,2.87387382023382
26,253,8827,2016,2.46473885534923
26,253,8827,2019,2.72625886923506
26,253,8830,2016,2.38300429111796
26,253,8830,2019,2.65895067797463
26,253,8848,2016,2.50177623165206
26,253,8848,2019,2.86853285411771
26,253,8851,2019,2.76369779774542
26,253,8854,2016,2.62145010345951
26,253,8854,2019,2.84621348421619
26,253,8860,2016,2.50609876131726
26,253,8860,2019,2.72169117509886
27,256,9163,2016,2.81029099126
27,256,9163,2019,2.93954590547032
27,256,9166,2016,3.15313672464215
27,256,9166,2019,2.91506483485938
27,256,9169,2016,3.09375915726658
27,256,9169,2019,2.96799575235524
27,256,9172,2016,3.12348062109817
27,256,9172,2019,2.98706469579103
27,256,9175,2016,2.94551495604894
27,256,9175,2019,2.98232983067078
27,256,9178,2016,3.26371243324532
27,256,9178,2019,2.920321096138
27,256,9181,2016,3.04576867109427
27,256,9181,2019,2.86211286072482
27,256,9184,2016,3.28443147821908
27,256,9184,2019,2.984318344967
27,256,9187,2016,3.24382096303743
27,256,9187,2019,3.06154676692308
27,256,9190,2016,3.14350379612002
27,256,9190,2019,2.9591342195418
27,256,9214,2016,2.94847925021509
27,256,9214,2019,2.95601044545761
27,256,9226,2016,2.93536193446563
27,256,9226,2019,2.97924679280467
27,256,9235,2019,2.89554462180548
27,256,9244,2016,3.07561021606869
27,256,9244,2019,2.88952031027672
27,256,9256,2016,3.10022087170075
27,256,9256,2019,2.93680861766074
27,256,9271,2016,2.73385925725798
27,256,9271,2019,2.44597667038895
27,256,9286,2016,3.0053474587793
27,256,9286,2019,2.43744590724786
27,256,9325,2016,3.00134581956881
27,256,9325,2019,2.62308753985948
27,256,9331,2016,3.05425972610871
27,256,9331,2019,2.73463831139342
27,258,9193,2016,2.92912115507926
27,258,9193,2019,2.95112578724318
27,258,9196,2016,2.91659876361412
27,258,9196,2019,2.96152342545987
27,258,9199,2016,2.93449900906452
27,258,9199,2019,2.93740927145519
27,258,9202,2016,2.67072668997515
27,258,9202,2019,2.99074075545595
27,258,9205,2016,2.83639875941884
27,258,9205,2019,2.43131072435287
27,258,9208,2016,2.9379322106821
27,258,9208,2019,2.95434146110905
27,258,9211,2016,2.81653973852164
27,258,9211,2019,2.92704736997245
27,258,9217,2016,2.98293496279584
27,258,9217,2019,2.77397434669097
27,258,9220,2016,2.92892977801838
27,258,9220,2019,2.96545438798487
27,258,9223,2016,2.71659359477878
27,258,9223,2019,2.97412819014774
27,258,9229,2016,2.96987614026365
27,258,9229,2019,2.76686918695005
27,258,9232,2016,2.8481300603949
27,258,9232,2019,2.43176593832081
27,258,9238,2016,2.88679441589869
27,258,9238,2019,3.02903773912325
27,258,9241,2016,3.07226348304274
27,258,9241,2019,2.86576841827665
27,259,9247,2016,3.13559482422288
27,259,9247,2019,2.9912728601398
27,259,9250,2016,2.84211637825796
27,259,9250,2019,2.94408040737624
27,259,9253,2016,2.95051684100296
27,259,9253,2019,2.99525235833183
27,259,9259,2019,2.95578464677485
27,259,9262,2016,2.88424484826218
27,259,9262,2019,2.95444382787002
27,259,9265,2016,2.81353127934425
27,259,9265,2019,2.43442094632538
27,259,9268,2019,2.93603375278432
27,259,9274,2016,2.74628377271285
27,259,9274,2019,2.88462395971096
27,259,9277,2016,2.67166787799643
27,259,9277,2019,2.84979673779764
27,259,9280,2019,2.44842594896949
27,259,9283,2016,2.87318175809901
27,259,9283,2019,2.94702101620511
27,259,9289,2016,2.74985984515665
27,259,9289,2019,2.80046956779883
27,259,9292,2016,2.81405579809809
27,259,9292,2019,2.80042826858939
27,259,9295,2016,2.82436700473576
27,259,9295,2019,2.84214800719635
27,259,9298,2019,2.95696562210338
27,259,9301,2019,2.89622553298186
27,259,9304,2016,2.82336817352211
27,259,9304,2019,3.01662590421233
27,259,9307,2019,3.02062820507418
27,259,9310,2016,2.50906172012259
27,259,9310,2019,2.91637206313048
27,259,9313,2016,2.92185783198471
27,259,9313,2019,2.95296458428076
27,259,9316,2016,2.82000967918516
27,259,9316,2019,2.96641080214093
27,260,9319,2016,3.08925568990198
27,260,9319,2019,2.98400081240086
27,260,9322,2016,2.9193784333733
27,260,9322,2019,2.92733206290389
27,260,9328,2016,2.9579410601568
27,260,9328,2019,2.72433979524815
27,260,9334,2016,2.84596188852611
27,260,9334,2019,2.9714477473921
27,260,9337,2016,2.95185342100804
27,260,9337,2019,2.99893757783341
27,260,9340,2016,2.90757269790642
27,260,9340,2019,2.56230093309517
27,260,9343,2016,2.7378268993266
27,260,9343,2019,2.90997823755438
27,260,9346,2016,3.02607920082092
27,260,9346,2019,2.93718919969312
27,260,9349,2016,2.94297690173176
27,260,9349,2019,2.90847720759868
27,260,9352,2016,2.98512910125854
27,260,9352,2019,2.94233022899246
27,260,9355,2016,2.79248940813791
27,260,9355,2019,2.49599244111514
27,260,9358,2016,2.66052809840248
27,260,9358,2019,2.86276698939769
27,260,9361,2016,2.91155606603587
27,260,9361,2019,2.9625453813353
27,260,9364,2016,2.79464840278455
27,260,9364,2019,2.9267126611093
27,261,9367,2016,3.08603467180017
27,261,9367,2019,3.0283864866284
27,261,9370,2016,2.92044972153987
27,261,9370,2019,2.84800534877588
27,261,9373,2016,2.9916804471776
27,261,9373,2019,2.96664215939896
27,261,9376,2016,2.93917645720332
27,261,9376,2019,2.89906464349582
27,261,9379,2016,2.99043721264287
27,261,9379,2019,2.95968158785932
27,261,9382,2016,3.03217725082133
27,261,9382,2019,2.97359624972739
27,261,9383,2016,2.83565787691069
27,261,9383,2019,2.90235383014853
27,261,9385,2016,2.89275759577947
27,261,9385,2019,2.80151332112043
27,261,9388,2016,2.90465894061611
27,261,9388,2019,3.00175836436784
27,261,9391,2016,2.95399163613349
27,261,9391,2019,2.89452253173721
27,261,9394,2016,3.01372793374328
27,261,9394,2019,2.89180112517622
27,261,9397,2016,2.77283389377622
27,261,9397,2019,2.49097413893918
27,262,9400,2016,2.81465583637197
27,262,9400,2019,2.87545377078153
27,262,9403,2016,2.79137484462353
27,262,9403,2019,2.89978830381706
27,262,9406,2016,2.47345690303572
27,262,9406,2019,2.9026877874223
27,262,9409,2016,2.55981592322311
27,262,9409,2019,2.89592678960445
27,262,9412,2019,2.95585212484179
27,262,9415,2016,2.76179971553418
27,262,9415,2019,2.98767670610361
27,262,9418,2016,2.71491834347816
27,262,9418,2019,2.878631023461
27,262,9421,2016,2.83988932127247
27,262,9421,2019,2.9066856754229
27,262,9424,2016,2.92259767816753
27,262,9424,2019,2.84315417878741
27,262,9427,2016,2.8858218553497
27,262,9427,2019,2.90130695589778
27,262,9430,2016,2.80000243427669
27,262,9430,2019,2.87158418023703
27,262,9433,2016,2.90918948154792
27,262,9433,2019,2.7861225838824
27,262,9436,2016,2.75322339628445
27,262,9436,2019,2.88458596474521
27,262,9439,2016,2.75529754015021
27,262,9439,2019,2.93072035524628
27,262,9442,2016,2.69712922640691
27,262,9442,2019,2.84479744308851
27,262,9445,2016,2.80824357277089
27,262,9445,2019,2.88016809607105
27,262,9448,2016,2.88753885953754
27,262,9448,2019,2.9596734381308
27,262,9451,2019,2.90596891423411
27,263,9454,2016,3.05223661716303
27,263,9454,2019,2.96595267668458
27,263,9457,2016,2.48131442914692
27,263,9457,2019,2.77951063521568
27,263,9460,2016,2.69822417218263
27,263,9460,2019,2.8409461233162
27,263,9463,2016,2.6472013549972
27,263,9463,2019,2.82141537279424
27,263,9466,2016,2.33787895906831
27,263,9466,2019,2.72116670016407
27,263,9469,2016,2.77339721834271
27,263,9469,2019,2.8584322117299
27,263,9472,2016,2.62333128388666
27,263,9472,2019,2.77165888589168
27,263,9475,2016,2.30870310700155
27,263,9475,2019,2.81187206258837
27,263,9478,2016,2.76007616338758
27,263,9478,2019,2.92178241644483
27,263,9481,2016,2.61187104929805
27,263,9481,2019,2.84589101691009
27,263,9484,2016,2.67089954868484
27,263,9484,2019,2.88207101447719
27,263,9487,2016,2.75658264268895
27,263,9487,2019,2.75226224887885
27,263,9490,2016,2.70921707468211
27,263,9490,2019,2.88423198513083
27,263,9493,2016,2.65810184905046
27,263,9493,2019,2.83256568863537
27,264,9496,2016,2.76730781771666
27,264,9496,2019,2.93926714080108
27,264,9499,2016,2.76905748987811
27,264,9499,2019,2.87079993444987
27,264,9502,2016,2.839790194519
27,264,9502,2019,2.88111249820948
27,264,9505,2016,2.53140617988173
27,264,9505,2019,2.92195465635351
27,264,9508,2016,2.63703765392528
27,264,9508,2019,2.7749406890163
27,264,9511,2016,2.76556289578762
27,264,9511,2019,2.94623920869357
27,264,9514,2016,2.75079370282756
27,264,9514,2019,2.93911264104715
27,264,9517,2016,2.8863969925914
27,264,9517,2019,2.87903449731846
27,264,9520,2016,2.35191452945026
27,264,9520,2019,2.78925436119809
27,264,9523,2016,2.5384172091912
27,264,9523,2019,2.94485957649694
27,264,9526,2016,2.96907307745417
27,264,9526,2019,2.8842883798567
27,264,9529,2016,2.71823732681161
27,264,9529,2019,2.86896332051895
27,264,9532,2016,2.6586285533672
27,264,9532,2019,2.89554835608817
27,264,9535,2016,3.021815637768
27,264,9535,2019,2.9399800519139
30,288,10507,2016,2.92752754478119
30,288,10507,2019,2.92538840623801
30,288,10510,2016,2.79969092652122
30,288,10510,2019,2.9788094916626
30,288,10513,2016,2.96375345328668
30,288,10513,2019,3.00771928621947
30,288,10514,2019,2.99727986578543
30,288,10516,2016,2.97195094817102
30,288,10516,2019,3.0027062156999
30,288,10519,2016,3.03650340610015
30,288,10519,2019,3.00641702199627
30,288,10522,2016,2.88993941763125
30,288,10522,2019,2.97044420662015
30,288,10525,2016,2.92228655816418
30,288,10525,2019,2.91202377217672
30,288,10528,2016,2.94917193066794
30,288,10528,2019,2.96593849544548
30,288,10531,2016,2.74229141139261
30,288,10531,2019,2.77220076054031
30,288,10532,2016,2.90223722539907
30,288,10532,2019,3.01169674790974
30,288,10534,2016,2.95609444430658
30,288,10534,2019,3.05422604612018
30,288,10537,2016,3.01378488245618
30,288,10537,2019,3.03448223496322
30,288,10540,2016,2.84037858437906
30,288,10540,2019,2.7729635746546
30,288,10543,2016,2.78583563671369
30,288,10543,2019,2.91280076383465
30,288,10660,2016,2.82566883487876
30,288,10660,2019,2.79476122344877
30,288,10663,2016,2.9342142907867
30,288,10663,2019,2.93997598324001
30,288,10669,2019,2.97534214765692
30,288,10672,2016,2.71841767632459
30,288,10672,2019,2.88109399314754
30,288,11002,2016,2.76687568024162
30,288,11002,2019,2.94190618543967
30,288,11011,2016,2.77668919996945
30,288,11011,2019,2.94077051294871
30,290,10546,2016,3.07693133621645
30,290,10546,2019,2.95040212459662
30,290,10549,2016,2.98533117547312
30,290,10549,2019,2.8348918052596
30,290,10552,2016,2.64118952738501
30,290,10552,2019,2.85621707749203
30,290,10555,2016,2.89449170918335
30,290,10555,2019,2.93061129187008
30,290,10558,2019,2.67308093615548
30,290,10561,2019,2.91695440476189
30,290,10564,2016,3.00404839908778
30,290,10564,2019,2.90488751812016
30,290,10567,2016,2.9216431848041
30,290,10567,2019,2.97099571390154
30,290,10570,2016,2.88530049138193
30,290,10570,2019,2.89920193791057
30,290,10573,2019,2.79068125344146
30,290,10576,2016,2.75052902503437
30,290,10576,2019,2.94723311053144
30,290,10579,2016,2.95199277574419
30,290,10579,2019,2.96531370259689
30,290,10582,2016,2.78325586202111
30,290,10582,2019,2.92746286657125
30,290,10585,2016,2.81949243466366
30,290,10585,2019,2.87750171946907
30,290,10588,2019,2.86831804011977
30,290,10591,2019,2.81320941651001
30,290,10594,2016,2.53865347761218
30,290,10594,2019,2.94271346468577
30,290,10597,2019,2.85202198206373
30,290,10600,2016,2.77816406571403
30,290,10600,2019,2.83588225944172
30,290,10603,2016,2.73994685624977
30,290,10603,2019,2.86552590205585
30,291,10606,2016,2.99188604550821
30,291,10606,2019,2.98288062628296
30,291,10609,2016,2.28503596988686
30,291,10609,2019,2.77828449496227
30,291,10612,2016,2.94772059459136
30,291,10612,2019,2.8349345945136
30,291,10615,2019,2.8456396819734
30,291,10618,2016,2.26516767020823
30,291,10618,2019,2.83927869157228
30,291,10621,2016,2.87666345420562
30,291,10621,2019,2.85789426545848
30,291,10624,2016,2.40896067342949
30,291,10624,2019,2.81290472829604
30,291,10627,2019,2.91722018381299
30,291,10630,2016,2.28457216390855
30,291,10630,2019,2.86298110299065
30,291,10633,2016,2.76759852641607
30,291,10633,2019,2.95712147834706
30,291,10636,2016,2.79447744643815
30,291,10636,2019,2.925987274027
30,291,10639,2016,2.46319144662135
30,291,10639,2019,2.88884961827451
30,291,10642,2016,2.72419340019154
30,291,10642,2019,2.89627660992457
30,291,10645,2016,2.78431868384796
30,291,10645,2019,2.85951100857359
30,291,10648,2019,2.91769839442621
30,291,10651,2016,2.75995022078935
30,291,10651,2019,2.89918540419927
30,291,10654,2016,2.70942594635497
30,291,10654,2019,2.90253769422231
30,291,10657,2019,2.90001255436515
30,291,10666,2016,2.71749843184324
30,291,10666,2019,2.88757495335673
30,292,10675,2016,2.78988901912111
30,292,10675,2019,2.95307114984918
30,292,10678,2016,2.64186361440344
30,292,10678,2019,2.90469811064872
30,292,10681,2016,2.43654961916684
30,292,10681,2019,2.79723766047273
30,292,10684,2016,2.60226519851395
30,292,10684,2019,2.78558504476406
30,292,10687,2019,2.79050607084067
30,292,10690,2016,2.59239813903222
30,292,10690,2019,2.9166338933737
30,292,10693,2019,2.85195555159402
30,292,10696,2016,2.6837465705227
30,292,10696,2019,2.91001769592798
30,292,10699,2016,2.53286095958422
30,292,10699,2019,2.81689550136914
30,292,10702,2016,2.61230252395203
30,292,10702,2019,2.94660310513307
30,292,10705,2019,2.86395365473146
30,292,10708,2016,2.38426258131302
30,292,10708,2019,2.83364351089507
30,292,10711,2016,2.3086052590332
30,292,10711,2019,2.78838815472558
30,292,10714,2016,2.72700519694653
30,292,10714,2019,2.93180726993581
30,292,10717,2016,2.19415869740083
30,292,10717,2019,2.8582177138414
30,292,10720,2016,2.3665341681609
30,292,10720,2019,2.65556231019861
30,292,10723,2016,2.47463621550677
30,292,10723,2019,2.83774060001838
30,292,10726,2016,2.51063158448979
30,292,10726,2019,2.88202568664689
30,292,10729,2016,2.74818075106695
30,292,10729,2019,2.83103871222097
30,292,10732,2016,2.41518512303738
30,292,10732,2019,2.90314478841071
30,292,10735,2016,2.51672646249879
30,292,10735,2019,2.8407446978307
30,292,10738,2019,2.76920392553127
30,292,10741,2016,2.60100469187096
30,292,10741,2019,2.92889455441383
30,292,10744,2016,2.50485121383162
30,292,10744,2019,2.93445725778074
30,292,10747,2016,2.43113879466918
30,292,10747,2019,2.75054195971477
30,293,10750,2016,2.78659836075718
30,293,10750,2019,2.93626410793921
30,293,10753,2016,2.85077014250612
30,293,10753,2019,2.74066487506441
30,293,10756,2019,2.84997621429361
30,293,10759,2016,2.99733185110068
30,293,10759,2019,2.79458646581622
30,293,10762,2016,2.91630419675333
30,293,10762,2019,2.89565399312822
30,293,10765,2016,2.91370698619122
30,293,10765,2019,2.89645572533555
30,293,10768,2016,2.56521434294214
30,293,10768,2019,2.86815870554168
30,293,10771,2016,2.50410604025713
30,293,10771,2019,2.72926360359746
30,293,10774,2019,2.85796059705133
30,293,10777,2016,2.55172436024953
30,293,10777,2019,2.73102201419646
30,293,10780,2016,2.99218710044757
30,293,10780,2019,2.88893716423667
30,293,10783,2016,2.68509183469665
30,293,10783,2019,2.87492961819535
30,293,10786,2016,2.69920962352705
30,293,10786,2019,2.7996225907144
30,293,10789,2016,2.94414875751276
30,293,10789,2019,2.8884193449991
30,293,10792,2016,2.84888246186492
30,293,10792,2019,2.91384663171863
30,293,10795,2019,2.83712936824146
30,293,10798,2016,2.70986947082456
30,293,10798,2019,2.85675864997387
30,293,10801,2016,2.33651631167016
30,293,10801,2019,2.91377224285712
30,293,10804,2019,2.87931121181676
30,293,10807,2016,2.49383669846667
30,293,10807,2019,2.7340969662832
30,293,10810,2016,2.23657172458581
30,293,10810,2019,2.76100275576635
30,294,10813,2016,2.81333108778306
30,294,10813,2019,2.86845179410296
30,294,10816,2016,2.97547017574415
30,294,10816,2019,2.8833292661505
30,294,10819,2016,2.88336917214767
30,294,10819,2019,2.86488536383253
30,294,10822,2016,2.47040247470877
30,294,10822,2019,2.78913279553236
30,294,10825,2016,2.8658467318589
30,294,10825,2019,2.91033826813668
30,294,10828,2016,2.5832669040418
30,294,10828,2019,2.78147541745609
30,294,10831,2016,2.78637129612756
30,294,10831,2019,2.89831670617282
30,294,10834,2016,2.88100134856236
30,294,10834,2019,2.79493486613283
30,294,10837,2016,2.80981676785194
30,294,10837,2019,2.89069111672027
30,294,10840,2016,2.75140634633508
30,294,10840,2019,2.8154369384044
30,294,10843,2016,2.70536100380385
30,294,10843,2019,2.80506682859661
30,294,10846,2016,2.81482301825307
30,294,10846,2019,2.8466857083814
30,294,10849,2019,2.73854836223153
30,294,10852,2016,2.82295138728006
30,294,10852,2019,2.62169258645543
30,294,10855,2016,2.8981324338065
30,294,10855,2019,2.80231966952614
30,294,10858,2019,2.83650970145719
30,294,10861,2019,2.79119075588862
30,294,10864,2016,2.80569995470817
30,294,10864,2019,2.77445032454893
30,294,10867,2016,2.64660230958986
30,294,10867,2019,2.80539360331201
30,294,10870,2019,2.63148910579759
30,294,10873,2016,2.59420361258485
30,294,10873,2019,2.76344783049632
30,294,10876,2019,2.72251305944014
30,294,10879,2016,2.67561356431172
30,294,10879,2019,2.8478840490183
30,294,10882,2016,2.65813252697755
30,294,10882,2019,2.71683128845914
30,294,10885,2016,2.29089601384143
30,294,10885,2019,2.81286080766105
30,295,10888,2019,2.96382938751976
30,295,10891,2016,3.25759083450082
30,295,10891,2019,2.83630653166466
30,295,10894,2019,2.98715432399715
30,295,10897,2016,2.88319745714082
30,295,10897,2019,2.8949367427709
30,295,10900,2016,3.10949859498308
30,295,10900,2019,2.95535882143916
30,295,10903,2016,3.10002489852064
30,295,10903,2019,2.93724192200596
30,295,10906,2016,2.52855735880973
30,295,10906,2019,2.88509104532678
30,295,10909,2016,2.96164909868687
30,295,10909,2019,2.85414405006999
30,295,10912,2019,2.95289804368929
30,295,10915,2016,2.90834593361936
30,295,10915,2019,2.88941917082673
30,295,10918,2016,2.91997576453983
30,295,10918,2019,2.85165770955675
30,295,10921,2019,2.94819855779622
30,295,10924,2016,2.91380675782341
30,295,10924,2019,2.95783474831299
30,295,10927,2019,2.89905769015653
