water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,water_area,trees_area,grass_area,flooded_vegetation_area,crops_area,shrub_and_scrub_area,built_area,bare_area,snow_and_ice_area,Location,Label,Prediction
,0.005524781532585621,0.008684366941452026,,,0.00484009925276041,,,,0.0,50088.0,77.0,0.0,0.0,11.0,0.0,0.0,0.0,104.86825561523438 + 19.64171600341797,1.4019747,2.1271026
,0.0065644001588225365,0.004824482835829258,0.00403003953397274,0.01287172269076109,0.018448567017912865,,,,0.0,50126.0,2.0,1.0,28.0,2.0,0.0,0.0,0.0,107.16219329833984 + 11.395492553710938,2.5740688,2.3045084
0.011341284029185772,0.005195606034249067,0.009860615245997906,0.012405592016875744,0.008386713452637196,0.00900618638843298,0.011672230437397957,,,20.0,48817.0,300.0,206.0,23.0,50.0,153.0,0.0,0.0,105.71825408935547 + 22.38473892211914,2.1335092,1.6666286
0.004122848156839609,0.0035382413771003485,0.003323637181892991,0.004685479216277599,0.005387034732848406,0.00570765882730484,0.004953852389007807,0.008634179830551147,,705.0,36653.0,1206.0,831.0,5418.0,448.0,1319.0,40.0,0.0,105.7076644897461 + 20.18932342529297,2.4277325,2.251412
0.00611991947516799,0.005137699190527201,0.0073416889645159245,0.008514322340488434,0.0089417127892375,0.008416451513767242,0.009387924335896969,0.008846764452755451,,1989.0,41160.0,360.0,88.0,3505.0,168.0,2582.0,37.0,0.0,104.21080780029297 + 22.262454986572266,2.4705355,1.7328428
0.007023900281637907,0.006234404165297747,0.004339192528277636,0.009953643195331097,0.008262716233730316,0.007815626449882984,0.004852665588259697,0.01001989096403122,,860.0,48028.0,147.0,56.0,349.0,571.0,13.0,39.0,0.0,106.51995086669922 + 17.13471221923828,1.4654126,1.8925836
0.0068880729377269745,0.0037879329174757004,0.004366727080196142,0.0035475899931043386,0.006492902524769306,0.005359290167689323,0.007243096828460693,0.0037090240512043238,,1.0,24865.0,1028.0,1526.0,10943.0,10311.0,1200.0,6.0,0.0,108.06031799316406 + 14.130722999572754,2.3735917,2.115098
0.0007557949284091592,0.0017168018966913223,0.001984147122129798,0.0018287714337930083,0.0014731019036844373,0.0014840398216620088,0.003069428028538823,0.003331307787448168,0.002593576442450285,4696.0,2406.0,760.0,263.0,19971.0,1070.0,20138.0,319.0,4.0,108.27350616455078 + 15.83427619934082,2.7804456,2.600023
0.0036086898762732744,0.004566333722323179,0.004503576084971428,0.0036112049128860235,0.004125067964196205,0.003515226999297738,0.004409832879900932,0.004563908092677593,,3895.0,19375.0,1995.0,1304.0,11203.0,3889.0,5102.0,80.0,0.0,106.46037292480469 + 17.623138427734375,2.5592394,2.2908983
0.004715169779956341,0.004192993510514498,0.005223491694778204,0.004864586982876062,0.0044464957900345325,0.0076070791110396385,0.006011455785483122,0.008923419751226902,,7206.0,22705.0,613.0,586.0,9270.0,400.0,7508.0,944.0,0.0,105.8388442993164 + 20.5546875,2.7449772,2.4568725
0.006469822023063898,0.005462848115712404,0.005481017753481865,0.004793240688741207,0.0030077944975346327,0.004560160916298628,0.004067119676619768,0.0034408411011099815,0.0031016282737255096,105.0,10695.0,667.0,635.0,3698.0,26751.0,4174.0,2719.0,8.0,108.27184295654297 + 11.141416549682617,2.538735,2.398015
0.004543090704828501,0.006600055377930403,0.007237713783979416,0.007630821317434311,0.007138711400330067,0.009499745443463326,0.007517653051763773,,,540.0,47895.0,250.0,95.0,348.0,623.0,186.0,0.0,0.0,105.65557861328125 + 22.99475860595703,1.6284016,1.6916115
0.0033995150588452816,0.0036383059341460466,0.002521056681871414,0.0037106068339198828,0.004343056119978428,0.004310192074626684,0.0054002306424081326,0.003967502620071173,,2576.0,1119.0,822.0,658.0,29006.0,364.0,15107.0,61.0,0.0,107.52653503417969 + 16.51495933532715,2.7424676,2.549428
0.002964307088404894,0.003015780122950673,0.003069802653044462,0.0038683624006807804,0.0024992895778268576,0.004043202847242355,0.004929093644022942,0.007192865014076233,0.00493981409817934,6875.0,24865.0,1716.0,1346.0,4970.0,298.0,4952.0,869.0,31.0,105.8388442993164 + 20.5546875,2.3161998,2.3047993
0.004767736420035362,0.006548604927957058,0.007200316060334444,0.003522086888551712,0.00639136228710413,0.006974907126277685,0.007154588121920824,0.008337008766829967,,22838.0,147.0,203.0,15964.0,697.0,120.0,6918.0,3.0,0.0,105.30438995361328 + 9.205533027648926,2.3372693,2.2918892
0.004721757955849171,0.00720479479059577,0.00941124651581049,0.009134371764957905,0.007958121597766876,0.014023453928530216,0.012220660224556923,,,434.0,49104.0,73.0,20.0,353.0,23.0,112.0,0.0,0.0,106.37325286865234 + 22.319536209106445,1.7763262,2.112197
0.015318849124014378,0.006671000737696886,0.008959074504673481,0.008141718804836273,0.0064901793375611305,0.007961264811456203,0.005706275347620249,,,11.0,46703.0,268.0,160.0,86.0,2639.0,62.0,0.0,0.0,107.9644546508789 + 11.266552925109863,2.4424267,2.2486053
0.008899053558707237,0.006253133527934551,0.004814452026039362,0.00435034092515707,0.005479861982166767,0.006458517163991928,0.004681270103901625,0.013348450884222984,,211.0,40771.0,424.0,1681.0,3849.0,740.0,1744.0,98.0,0.0,103.88520812988281 + 22.016651153564453,2.014428,2.369937
0.0029475362971425056,0.004458047915250063,0.00485632149502635,0.003332465421408415,0.0057611363008618355,0.005168778821825981,0.005227669142186642,0.0037087902892380953,,21288.0,1163.0,939.0,10806.0,3965.0,887.0,5692.0,1281.0,0.0,105.24324798583984 + 9.632946968078613,2.0132613,1.9462646
0.004381265956908464,0.0032765029463917017,0.003398071974515915,0.004181661177426577,0.0039541469886898994,0.0032271738164126873,0.0047681136056780815,,,26994.0,121.0,283.0,12587.0,2313.0,59.0,6059.0,0.0,0.0,106.59768676757812 + 9.87345027923584,1.9279692,2.1327026
0.0051212003454566,0.005327893886715174,0.0055369907058775425,0.005324766971170902,0.007368008140474558,0.006337207742035389,0.008385506458580494,,0.0046622296795248985,713.0,42366.0,2296.0,1216.0,1697.0,160.0,1726.0,0.0,2.0,104.9326400756836 + 19.64175033569336,1.1591933,1.6256584
0.0010643869172781706,0.0016599122900515795,0.002015710575506091,0.0031760400161147118,0.002432566834613681,0.001833215239457786,0.0032346288207918406,0.0020012622699141502,,10394.0,6196.0,378.0,265.0,465.0,102.0,32121.0,61.0,0.0,106.72541046142578 + 10.727151870727539,2.9375393,2.8345184
,0.006746083498001099,0.007511600386351347,0.00941142626106739,0.011956804431974888,0.007980208843946457,0.013204356655478477,,,0.0,41117.0,7795.0,26.0,92.0,707.0,149.0,0.0,0.0,104.0805892944336 + 22.13981819152832,1.2838805,1.9418385
0.003554972354322672,0.005767745431512594,0.0020325558725744486,0.006155664566904306,0.01092715933918953,0.01391657441854477,0.013633173890411854,,,8.0,49651.0,25.0,3.0,188.0,197.0,23.0,0.0,0.0,106.83531951904297 + 16.949125289916992,1.8463241,2.4151201
0.003246842883527279,0.0019850123208016157,0.0015496491687372327,0.003622115124017,0.002336688106879592,0.0024139764718711376,0.004044040106236935,0.005011124536395073,,13400.0,3878.0,2543.0,12155.0,4390.0,2068.0,7619.0,124.0,0.0,105.427734375 + 9.57171630859375,2.0795338,2.2465734
0.0038734539411962032,0.004680878482758999,0.006318916566669941,0.0064916894771158695,0.00721710454672575,0.005990460980683565,0.010562813840806484,0.006710049230605364,0.004425664898008108,16688.0,25778.0,1297.0,539.0,2314.0,307.0,536.0,39.0,45.0,104.47239685058594 + 22.385473251342773,1.7446135,1.7617674
0.0039040930569171906,0.004095408599823713,0.0038828090764582157,0.00488209817558527,0.005350184161216021,0.0057451194152235985,0.008268475532531738,0.004356230143457651,,113.0,38910.0,1783.0,447.0,2896.0,3519.0,1427.0,37.0,0.0,104.41060638427734 + 21.470537185668945,1.3275738,1.6090391
0.007951941341161728,0.005466165486723185,0.0049066003412008286,0.006147825624793768,0.003977617248892784,0.006612442433834076,0.007388141937553883,,0.014225032180547714,17.0,37733.0,3957.0,206.0,592.0,7142.0,514.0,0.0,2.0,104.80193328857422 + 21.166519165039062,1.3250037,1.7742467
0.0049660904332995415,0.005242585204541683,0.005875128321349621,,0.00440030125901103,0.005672547034919262,0.00646611861884594,0.016460081562399864,,60.0,32005.0,3895.0,0.0,3686.0,2404.0,8082.0,10.0,0.0,104.67256164550781 + 20.86136817932129,2.5409894,2.232508
0.0006731987814418972,0.004841240588575602,0.005999177228659391,0.0051943399012088776,0.006483346689492464,0.00483738211914897,0.006831474136561155,0.0064660003408789635,,1.0,45211.0,602.0,749.0,550.0,357.0,434.0,21.0,0.0,105.19120788574219 + 20.49561882019043,1.5196521,1.8402205
0.0030797391664236784,0.004470875486731529,0.004650045186281204,0.004009088966995478,0.0037712850607931614,0.004412772599607706,0.002770318416878581,0.0038024180103093386,,1474.0,17977.0,935.0,424.0,11008.0,15845.0,800.0,305.0,0.0,108.53750610351562 + 12.600871086120605,2.0742378,2.4405532
0.006265856325626373,0.00493397144600749,0.004549872130155563,0.004235518164932728,0.004298922140151262,0.005408728960901499,0.005532918963581324,0.006981743033975363,0.00570316519588232,1659.0,9989.0,3636.0,2881.0,19013.0,506.0,9813.0,1.0,4.0,106.04431915283203 + 10.058744430541992,2.0616999,2.1841173
0.0052750203758478165,0.005299861077219248,0.0042005241848528385,0.007635541260242462,0.009227568283677101,0.004768225830048323,0.0074432347901165485,,,26.0,31566.0,2419.0,2.0,3726.0,12109.0,297.0,0.0,0.0,104.41230010986328 + 21.043638229370117,1.3494216,1.7989547
0.0036760494112968445,0.003492349525913596,0.002803650451824069,0.0033675183076411486,0.003505750559270382,0.004648001864552498,0.0048769074492156506,0.005307041574269533,,1620.0,9325.0,838.0,725.0,20180.0,917.0,11193.0,471.0,0.0,105.57734680175781 + 19.884824752807617,2.5183344,2.5318565
0.005666270386427641,0.004215938970446587,0.004353608936071396,0.0044736252166330814,0.0036866171285510063,0.004795897286385298,0.005611422937363386,0.0003165683592669666,,10207.0,788.0,196.0,31545.0,513.0,62.0,5023.0,5.0,0.0,105.30460357666016 + 9.449742317199707,2.3558626,2.088409
0.0033786515705287457,0.005567193031311035,0.004546605050563812,0.005632434971630573,0.006273305509239435,0.0070266625843942165,0.005304503254592419,0.0039004955906420946,,130.0,38334.0,1595.0,456.0,3261.0,4357.0,724.0,5.0,0.0,109.02250671386719 + 11.863157272338867,2.0155268,2.4302077
0.007340198382735252,0.0058621009811758995,0.0051173679530620575,0.005253765732049942,0.006587674375623465,0.006465243641287088,0.007566346321254969,0.011137288995087147,,551.0,48173.0,513.0,34.0,473.0,127.0,194.0,33.0,0.0,108.4086685180664 + 12.236892700195312,2.035367,2.1029687
0.004851958714425564,0.0033020498231053352,0.00395887391641736,0.0042901006527245045,0.004238788038492203,0.004668311681598425,0.00602629454806447,0.005226971115916967,,733.0,34489.0,766.0,311.0,4854.0,4271.0,3719.0,406.0,0.0,108.46514892578125 + 11.809603691101074,2.4798949,2.5262313
0.003186659887433052,0.0031005749478936195,0.002959201345220208,0.003529187524691224,0.0030530875083059072,0.005882687866687775,0.005896381568163633,0.009409548714756966,,1178.0,6487.0,634.0,763.0,22623.0,1392.0,15157.0,531.0,0.0,106.35624694824219 + 10.973106384277344,2.6074781,2.6062443
0.004307555966079235,0.0049135866574943066,0.004706247244030237,0.00673637492582202,0.006784946657717228,0.008104199543595314,0.006030385382473469,0.007613656111061573,,2285.0,41295.0,958.0,188.0,2297.0,244.0,2253.0,126.0,0.0,104.34211730957031 + 22.20206069946289,2.3233573,1.8649516
0.003780784085392952,0.005406791344285011,0.004594486206769943,0.004908977076411247,0.0053342473693192005,0.0069266194477677345,0.00639348104596138,,,2440.0,34756.0,309.0,105.0,6354.0,261.0,5348.0,0.0,0.0,105.44621276855469 + 19.092206954956055,2.6511369,2.6742592
0.0058940257877111435,0.006516641937196255,0.006528254132717848,0.008490823209285736,0.0076374770142138,0.008463816717267036,0.00617158692330122,0.0042627970688045025,,343.0,45014.0,380.0,267.0,1790.0,1958.0,22.0,3.0,0.0,106.68864440917969 + 21.2801456451416,2.4290679,2.4451003
0.005545794498175383,0.0038321674801409245,0.003962859511375427,0.004040928091853857,0.003734487108886242,0.004329628776758909,0.005408286117017269,0.006588931195437908,,812.0,27095.0,946.0,221.0,6828.0,321.0,13069.0,145.0,0.0,105.51610565185547 + 20.860902786254883,2.776917,2.4495292
0.004061330109834671,0.005662626586854458,0.004219759255647659,0.003806371707469225,0.004628005903214216,0.005284483078867197,0.005218543577939272,0.0040327198803424835,,28867.0,226.0,514.0,8499.0,2594.0,254.0,6187.0,101.0,0.0,105.4886474609375 + 9.144278526306152,2.1512308,2.4634018
0.002980051329359412,0.0040587070398032665,0.004427886102348566,0.003882442368194461,0.004499101545661688,0.004485094919800758,0.003918136935681105,0.0012226746184751391,,2607.0,14611.0,1532.0,1336.0,15475.0,3531.0,5559.0,4.0,0.0,106.41658020019531 + 10.667679786682129,2.3683357,2.2970943
0.004248949233442545,0.0050572738982737064,0.007364955265074968,0.0061761182732880116,0.008303157053887844,0.00879605021327734,0.006722914520651102,,,1207.0,44124.0,261.0,224.0,2117.0,105.0,1754.0,0.0,0.0,105.19105529785156 + 20.37363052368164,2.0128884,2.182962
0.0030262209475040436,0.005686397664248943,0.0066437735222280025,0.0052644903771579266,0.006392459850758314,0.008537236601114273,0.00780634256079793,0.005248607601970434,0.0026994324289262295,6271.0,36392.0,987.0,433.0,744.0,356.0,1623.0,125.0,65.0,104.47285461425781 + 22.263517379760742,1.9333441,2.0483813
0.00375093100592494,0.005343716591596603,0.003020217875018716,0.005559002514928579,0.004799148999154568,0.004734253045171499,0.005109832156449556,0.0028923614881932735,0.0028889961540699005,646.0,39919.0,1050.0,1552.0,1139.0,1549.0,890.0,77.0,164.0,104.27600860595703 + 22.3237361907959,2.254038,2.1359417
0.003302778583019972,0.003944945987313986,0.004387639928609133,0.005811748560518026,0.005597318522632122,0.004180707037448883,0.006617071107029915,0.007014899514615536,,3528.0,32258.0,224.0,233.0,5026.0,1828.0,5167.0,520.0,0.0,106.27083587646484 + 17.807451248168945,2.4472277,2.7717319
0.002545595169067383,0.0041178204119205475,0.004349422641098499,0.0049814521335065365,0.003153393743559718,0.003526523243635893,0.0035861751530319452,0.0040868245996534824,,7094.0,8310.0,2455.0,6406.0,12704.0,2470.0,5668.0,1711.0,0.0,105.30482482910156 + 9.693948745727539,1.8320322,2.136362
0.0076873102225363255,0.00768006406724453,0.009830912575125694,0.009530387818813324,0.009525887668132782,0.009828425943851471,0.008845054544508457,0.004980435129255056,,56.0,43667.0,542.0,142.0,2236.0,392.0,1950.0,709.0,0.0,105.83818054199219 + 20.43271255493164,2.7829325,2.7352178
0.007741978857666254,0.0056807659566402435,0.005608998704701662,0.006503236945718527,0.007562024053186178,0.006498066708445549,0.005735171493142843,,,33.0,36976.0,3867.0,298.0,2323.0,6200.0,265.0,0.0,0.0,103.30181884765625 + 21.584888458251953,1.34756,1.6734977
,0.005405583884567022,0.006233515217900276,0.004971192684024572,0.008639024570584297,0.006487222854048014,0.005480467341840267,,,0.0,48020.0,461.0,96.0,68.0,887.0,429.0,0.0,0.0,109.02161407470703 + 11.802265167236328,2.2185755,2.4296784
0.002893302123993635,0.005985313560813665,0.005600531119853258,0.006394720170646906,0.0064032841473817825,0.006133094429969788,0.0074064526706933975,0.006371473427861929,,1.0,33412.0,1473.0,488.0,6461.0,5438.0,1843.0,189.0,0.0,107.5905990600586 + 10.904120445251465,2.6359289,2.4365885
0.0067625087685883045,0.005835717543959618,0.005874319933354855,0.004924336913973093,0.007010681089013815,0.006597605999559164,0.007545008789747953,,,667.0,45033.0,186.0,168.0,1066.0,2501.0,232.0,0.0,0.0,107.28832244873047 + 11.699535369873047,1.9685497,2.0650806
0.006212886422872543,0.00418066093698144,0.0046522244811058044,0.004304494708776474,0.007054400630295277,0.0075208330526947975,0.007265948224812746,0.009045261889696121,,1096.0,45385.0,153.0,198.0,920.0,212.0,1160.0,8.0,0.0,105.84574127197266 + 21.774343490600586,1.7516061,2.083992
0.005614975932985544,0.005123890936374664,0.004441085271537304,0.005318603944033384,0.004283880814909935,0.005858038552105427,0.006005680188536644,0.008884681388735771,,20.0,48709.0,103.0,183.0,265.0,441.0,236.0,45.0,0.0,106.43877410888672 + 22.318967819213867,2.025905,2.217828
0.002666677348315716,0.0018720855005085468,0.0026027210988104343,0.0031178868375718594,0.0031929684337228537,0.003204242791980505,0.0048988680355250835,0.004602412227541208,,3227.0,19815.0,977.0,1793.0,13118.0,653.0,8244.0,996.0,0.0,105.63777923583984 + 18.847637176513672,2.3465374,2.504453
0.004966041073203087,0.005485401023179293,0.004041717853397131,0.005506142042577267,0.00486227311193943,0.004895238671451807,0.0055970302782952785,0.0043603358790278435,0.008699779398739338,19512.0,12737.0,1386.0,10864.0,1170.0,134.0,398.0,127.0,15.0,105.1198959350586 + 8.717206954956055,1.942112,2.2291472
0.0032021314837038517,0.0025425516068935394,0.0037193044554442167,0.0046589672565460205,0.0028462992049753666,0.0025497241877019405,0.004151772707700729,,,8933.0,4600.0,8.0,92.0,533.0,114.0,35056.0,0.0,0.0,106.35354614257812 + 10.362794876098633,2.688844,2.6353126
0.003444455564022064,0.002984029706567526,0.005544247105717659,0.003897726768627763,0.004761434160172939,0.004998569376766682,0.00603544432669878,0.006215967237949371,,746.0,28700.0,101.0,88.0,2334.0,2790.0,14867.0,350.0,0.0,108.46746826171875 + 11.992396354675293,2.6295822,2.5671256
0.003464058507233858,0.004821761976927519,0.005697797052562237,0.0054541886784136295,0.006958998739719391,0.007377475034445524,0.005173227749764919,0.002361718798056245,,312.0,45155.0,630.0,57.0,1479.0,1864.0,513.0,13.0,0.0,102.37511444091797 + 22.36503791809082,1.2330781,1.9414084
0.007931173779070377,0.006075586657971144,0.007793504279106855,0.009424581192433834,0.007874290458858013,0.005864083766937256,0.00763603113591671,,,12.0,48760.0,187.0,30.0,475.0,208.0,361.0,0.0,0.0,104.6114501953125 + 19.33634376525879,1.3907552,1.8327068
0.006385711021721363,0.00553130405023694,0.003273810027167201,0.0125469034537673,0.008611940778791904,0.014583759009838104,0.008466738276183605,,,10.0,49013.0,3.0,4.0,912.0,174.0,20.0,0.0,0.0,107.16792297363281 + 12.127492904663086,2.4431674,2.231049
0.005509403068572283,0.004018489271402359,0.0063090152107179165,0.0033407737500965595,0.004906292539089918,0.004521752241998911,0.006582465022802353,0.008479899726808071,,773.0,9969.0,65.0,173.0,23300.0,5623.0,8492.0,15.0,0.0,108.6222152709961 + 14.122909545898438,2.4777856,2.6435902
0.0035764018539339304,0.00329004880040884,0.003707633586600423,0.003987645730376244,0.003491687821224332,0.005327567458152771,0.005921017378568649,0.00999956764280796,0.008675080724060535,616.0,27692.0,294.0,112.0,13310.0,205.0,2217.0,34.0,23.0,105.77196502685547 + 20.128061294555664,2.4936018,2.3746433
0.00405428372323513,0.004783548880368471,0.0039970651268959045,0.005116573069244623,0.004540401045233011,0.00590541772544384,0.0058662621304392815,0.005222997162491083,,19.0,38458.0,2177.0,600.0,3336.0,4797.0,10.0,21.0,0.0,108.67134857177734 + 13.269241333007812,2.190638,2.171337
0.004145832732319832,0.0036527172196656466,0.006546844728291035,0.006962533108890057,0.005001207813620567,0.0036905582528561354,0.004846517462283373,0.00582504365593195,,1591.0,10403.0,1518.0,773.0,25009.0,4260.0,5279.0,32.0,0.0,108.91522979736328 + 12.961060523986816,2.464276,2.493488
0.006115623749792576,0.006085725035518408,0.004521634895354509,0.006858577020466328,0.008223030716180801,0.0060992054641246796,0.007931631058454514,0.002311882097274065,,1291.0,43312.0,1292.0,162.0,650.0,1214.0,2038.0,8.0,0.0,103.29012298583984 + 22.560178756713867,2.1231585,2.0556571
0.0038072550669312477,0.003484911285340786,0.004130298737436533,0.004908722825348377,0.003863985650241375,0.004258166532963514,0.005153066478669643,0.005631708540022373,0.0014678066363558173,14475.0,4101.0,11149.0,3951.0,5430.0,398.0,4932.0,276.0,13.0,105.24337768554688 + 9.816100120544434,2.0060692,2.2224712
0.004826684482395649,0.005510971415787935,0.004716604482382536,0.004916745238006115,0.00723078241571784,0.007148284465074539,0.006912644952535629,0.0026424096431583166,,1122.0,39382.0,316.0,256.0,4340.0,826.0,2547.0,5.0,0.0,106.60845184326172 + 11.887223243713379,2.5308816,2.505292
0.004678237717598677,0.004554093815386295,0.0031003726180642843,0.004565943963825703,0.004378901794552803,0.004046186804771423,0.005344677716493607,0.004060528706759214,,1154.0,6078.0,2580.0,4191.0,15667.0,587.0,16277.0,1.0,0.0,105.61398315429688 + 10.48714828491211,2.1624699,2.1050189
0.0038665710017085075,0.003040540497750044,0.002761457348242402,0.0023513720370829105,0.002525794319808483,0.00364229385741055,0.004787222947925329,,,11259.0,5081.0,3139.0,11398.0,6254.0,191.0,8199.0,0.0,0.0,105.427734375 + 9.57171630859375,2.2620888,2.3693528
0.003856290364637971,0.003710933029651642,0.003641310380771756,0.0035290084779262543,0.004000768065452576,0.0036025485023856163,0.004821311682462692,,,401.0,6740.0,13000.0,4691.0,12627.0,386.0,8093.0,0.0,0.0,105.85986328125 + 10.181363105773926,2.1713262,2.1535378
0.004345049615949392,0.004922505002468824,0.0073266662657260895,0.003698740852996707,0.0036968220956623554,0.0068006315268576145,0.003777468344196677,0.0008020208915695548,,1031.0,42814.0,55.0,99.0,1910.0,427.0,3677.0,1.0,0.0,106.98014831542969 + 11.88486099243164,2.6032417,2.2843437
0.004589059390127659,0.004762586206197739,0.006921115797013044,0.006152154412120581,0.007232575677335262,0.006757121533155441,0.007948159240186214,0.004297374747693539,,32.0,24457.0,736.0,1581.0,12580.0,8615.0,1428.0,14.0,0.0,108.06031799316406 + 14.130722999572754,2.0097837,2.1902163
0.004835931584239006,0.005755996331572533,0.004768443293869495,0.004381869919598103,0.004590443801134825,0.004733026027679443,0.007325878366827965,0.006752599496394396,,923.0,28895.0,453.0,1164.0,13410.0,763.0,2109.0,60.0,0.0,106.23505401611328 + 11.522917747497559,2.593409,2.3097367
0.006589764263480902,0.004529859870672226,0.004165667109191418,0.0040191528387367725,0.0050438628531992435,0.004922774154692888,0.00520268315449357,0.005037861410528421,,81.0,16491.0,612.0,396.0,8766.0,17424.0,1777.0,2971.0,0.0,108.28935241699219 + 12.604043006896973,2.204631,2.3336291
0.002114357892423868,0.003003818215802312,0.002303412649780512,0.0020849485881626606,0.0022675306536257267,0.003597454633563757,0.0037561056669801474,0.0065507832914590836,0.004670616239309311,16822.0,2161.0,899.0,3417.0,10793.0,331.0,12576.0,1545.0,64.0,107.77753448486328 + 16.389850616455078,2.6916018,2.3629258
0.004226438235491514,0.0032523765694350004,0.0030389383900910616,0.0033619313035160303,0.003570851171389222,0.004485158249735832,0.004983061458915472,0.007591664791107178,,1600.0,813.0,137.0,467.0,31495.0,420.0,14567.0,291.0,0.0,105.70549774169922 + 19.70137596130371,2.6219535,2.6577835
0.008027646690607071,0.00562928756698966,0.007401016540825367,0.008890601806342602,0.004643609281629324,0.008003651164472103,0.006973669398576021,,,18.0,48951.0,149.0,43.0,37.0,811.0,37.0,0.0,0.0,107.9644546508789 + 11.266552925109863,2.0779145,2.2744336
0.004003772046416998,0.004802626557648182,0.0030027704779058695,0.003244952531531453,0.002799244597554207,0.0059599862433969975,0.006205823738127947,0.005537181627005339,,1369.0,8903.0,784.0,1184.0,28525.0,1906.0,4870.0,33.0,0.0,108.03900146484375 + 12.42412281036377,2.2943254,2.0815766
0.0010414805728942156,0.0016103351954370737,0.0014408737188205123,0.0016431263647973537,0.001455735182389617,0.0013476541498675942,0.002748398343101144,0.004492962267249823,0.005846910644322634,289.0,18195.0,688.0,806.0,8648.0,525.0,20021.0,770.0,2.0,106.97260284423828 + 10.786697387695312,2.8544145,2.8902159
0.01944652572274208,0.005289759486913681,0.0061089457012712955,0.006819695234298706,0.005469793453812599,0.006364436820149422,0.005536592565476894,0.016381844878196716,,7.0,47229.0,433.0,36.0,1172.0,595.0,619.0,1.0,0.0,105.85050201416016 + 22.5670223236084,1.5672214,1.6883079
0.0032545689027756453,0.006515340879559517,0.0029257333371788263,0.006599240470677614,0.0044617243111133575,0.004537310916930437,0.0044613671489059925,0.0009403330041095614,,28.0,49272.0,205.0,52.0,163.0,107.0,248.0,40.0,0.0,107.09992218017578 + 11.334936141967773,2.1170049,2.263145
0.005911533255130053,0.006025732960551977,0.004105889704078436,0.008915570564568043,0.007251174189150333,0.0075676883570849895,0.007595007307827473,,,1720.0,45180.0,751.0,49.0,1171.0,97.0,644.0,0.0,0.0,105.45738220214844 + 22.812528610229492,1.4056424,2.1132402
0.004015529993921518,0.0032181681599467993,0.0030998860020190477,0.004462037235498428,0.0034594121389091015,0.00399072514846921,0.00477053364738822,0.008599095977842808,,1501.0,10283.0,79.0,168.0,14042.0,555.0,22554.0,132.0,0.0,105.452880859375 + 21.409976959228516,2.8155684,2.5892403
0.008614351972937584,0.00525464816018939,0.004807899706065655,0.004171865992248058,0.0066510895267128944,0.00415964238345623,0.011683829128742218,0.017085248604416847,,14.0,48523.0,197.0,41.0,543.0,343.0,331.0,23.0,0.0,104.48331451416016 + 19.214025497436523,2.0957828,2.0129278
0.004582968540489674,0.005055401474237442,0.007123601157218218,0.004592512734234333,0.0037972782738506794,0.005140300840139389,0.005247760564088821,0.006229374557733536,,600.0,1470.0,434.0,254.0,19368.0,182.0,27841.0,16.0,0.0,106.53997802734375 + 10.667097091674805,2.7470558,2.7848656
0.00436451705172658,0.003867347026243806,0.004181222058832645,0.004238761030137539,0.003735177218914032,0.004750905092805624,0.004812157712876797,0.008153082802891731,,5170.0,1621.0,523.0,1286.0,22982.0,385.0,11248.0,338.0,0.0,105.96681213378906 + 20.310068130493164,2.471574,2.6773841
,0.00479887705296278,0.004077790770679712,0.006063910201191902,0.005189449526369572,0.005483065731823444,0.006130328867584467,0.0020979682449251413,,0.0,45132.0,1647.0,223.0,615.0,1044.0,244.0,12.0,0.0,105.5884017944336 + 22.690149307250977,1.2031498,1.8125285
0.0028495709411799908,0.0033669022377580404,0.004072356037795544,0.0033584050834178925,0.0029172322247177362,0.0035884566605091095,0.005190921947360039,0.02028423547744751,,6311.0,2822.0,757.0,628.0,21259.0,818.0,15878.0,5.0,0.0,106.425537109375 + 20.977699279785156,2.6485553,2.591803
0.005968575365841389,0.005421212408691645,0.005484520457684994,0.005848668050020933,0.00589647376909852,0.006160799879580736,0.00942381750792265,0.009575281292200089,,431.0,25862.0,2210.0,1990.0,2491.0,11143.0,287.0,8.0,0.0,103.37039184570312 + 21.28072738647461,1.8892007,2.1564941
0.007180763874202967,0.00557759590446949,0.005541802849620581,0.00730707123875618,0.007295582443475723,0.008903924375772476,0.011831003241240978,0.012065338902175426,,160.0,47518.0,405.0,147.0,402.0,1179.0,120.0,1.0,0.0,108.25924682617188 + 14.920378684997559,0.9497302,1.8777858
0.0025778417475521564,0.006074951030313969,0.003915579989552498,0.004120618104934692,0.003403295297175646,0.005139635410159826,0.004956378135830164,0.007565762847661972,,169.0,11899.0,922.0,1151.0,7137.0,21696.0,5267.0,164.0,0.0,108.71251678466797 + 11.806476593017578,2.2725391,2.3244584
0.009763755835592747,0.003672458929941058,0.006851309444755316,0.008090505376458168,0.0081221554428339,0.007773976307362318,0.007097833789885044,,,506.0,43486.0,970.0,245.0,1864.0,291.0,2058.0,0.0,0.0,105.19166564941406 + 20.861574172973633,2.098909,2.1504345
0.0018497892888262868,0.0051896595396101475,0.004044789355248213,0.004138460848480463,0.0033534960821270943,0.004964631516486406,0.0036655243020504713,0.0029870804864913225,,132.0,34967.0,1177.0,184.0,7268.0,4588.0,1398.0,237.0,0.0,108.52544403076172 + 11.686986923217773,2.7991855,2.4243965
